Label,Value
Total!!Estimate!!Civilian employed population 16 years and over,6400011
Total!!Margin of Error!!Civilian employed population 16 years and over,27320
"Total!!Estimate!!Management, business, science, and arts occupations",2774903
"Total!!Margin of Error!!Management, business, science, and arts occupations",24056
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",1124860
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",18452
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",712139
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",13619
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",412721
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",11788
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",450567
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",12135
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",225284
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",8555
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",141530
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",6932
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",83753
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",5439
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",711999
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",14058
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",132056
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",6534
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",72809
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",4478
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",383362
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",9699
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",123772
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",6789
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",487477
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",9918
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",341956
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",9078
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",145521
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",6637
Total!!Estimate!!Service occupations,1040410
Total!!Margin of Error!!Service occupations,20173
Total!!Estimate!!Service occupations!!Healthcare support occupations,243206
Total!!Margin of Error!!Service occupations!!Healthcare support occupations,10190
Total!!Estimate!!Service occupations!!Protective service occupations,120341
Total!!Margin of Error!!Service occupations!!Protective service occupations,7170
"Total!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",63780
"Total!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",5209
Total!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,56561
Total!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,4427
Total!!Estimate!!Service occupations!!Food preparation and serving related occupations,321644
Total!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,10605
Total!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations,198159
Total!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations,8849
Total!!Estimate!!Service occupations!!Personal care and service occupations,157060
Total!!Margin of Error!!Service occupations!!Personal care and service occupations,8213
Total!!Estimate!!Sales and office occupations,1178118
Total!!Margin of Error!!Sales and office occupations,16980
Total!!Estimate!!Sales and office occupations!!Sales and related occupations,531542
Total!!Margin of Error!!Sales and office occupations!!Sales and related occupations,12596
Total!!Estimate!!Sales and office occupations!!Office and administrative support occupations,646576
Total!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations,11706
"Total!!Estimate!!Natural resources, construction, and maintenance occupations",498310
