Label,Value
Total!!Estimate!!Civilian employed population 16 years and over,559742
Total!!Margin of Error!!Civilian employed population 16 years and over,7259
"Total!!Estimate!!Management, business, science, and arts occupations",252609
"Total!!Margin of Error!!Management, business, science, and arts occupations",7402
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",102065
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",6120
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",67456
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",5094
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",34609
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",3674
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",43729
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",4012
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",19940
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",2639
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",15605
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",2488
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",8184
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",1768
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",71670
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",5592
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",11085
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",2068
