Label,Value
Total!!Estimate!!Civilian employed population 16 years and over,5784101
Total!!Margin of Error!!Civilian employed population 16 years and over,22425
"Total!!Estimate!!Management, business, science, and arts occupations",2389233
"Total!!Margin of Error!!Management, business, science, and arts occupations",24550
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",984213
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",15732
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",647114
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",14371
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",337099
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",9632
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",379309
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",10913
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",185747
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",6967
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",137740
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",6487
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",55822
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",3674
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",597491
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",13534
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",107954
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",5489
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",52959
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",4337
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",339313
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",10399
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",97265
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",5832
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",428220
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",11192
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",305170
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",9035
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",123050
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",6730
Total!!Estimate!!Service occupations,915747
Total!!Margin of Error!!Service occupations,18383
Total!!Estimate!!Service occupations!!Healthcare support occupations,175780
Total!!Margin of Error!!Service occupations!!Healthcare support occupations,8106
Total!!Estimate!!Service occupations!!Protective service occupations,110133
Total!!Margin of Error!!Service occupations!!Protective service occupations,6578
"Total!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",62492
