Label,Value
Total!!Estimate!!Civilian employed population 16 years and over,3887150
Total!!Margin of Error!!Civilian employed population 16 years and over,18831
"Total!!Estimate!!Management, business, science, and arts occupations",1828470
"Total!!Margin of Error!!Management, business, science, and arts occupations",18664
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",729227
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",13135
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",500230
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",11559
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",228997
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",7706
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",448673
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",10826
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",271227
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",9037
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",120173
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",5925
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",57273
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",4118
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",430385
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",10642
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",77068
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",4704
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",39871
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",3897
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",222823
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",6913
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",90623
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",5695
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",220185
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",8139
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",158765
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",7959
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",61420
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",5097
Total!!Estimate!!Service occupations,608725
Total!!Margin of Error!!Service occupations,16016
Total!!Estimate!!Service occupations!!Healthcare support occupations,140427
Total!!Margin of Error!!Service occupations!!Healthcare support occupations,7470
Total!!Estimate!!Service occupations!!Protective service occupations,71424
Total!!Margin of Error!!Service occupations!!Protective service occupations,4648
"Total!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",47669
"Total!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",3646
Total!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,23755
Total!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,2698
Total!!Estimate!!Service occupations!!Food preparation and serving related occupations,200506
Total!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,10487
Total!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations,112896
Total!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations,7339
Total!!Estimate!!Service occupations!!Personal care and service occupations,83472
Total!!Margin of Error!!Service occupations!!Personal care and service occupations,5362
Total!!Estimate!!Sales and office occupations,659049
Total!!Margin of Error!!Sales and office occupations,14078
Total!!Estimate!!Sales and office occupations!!Sales and related occupations,306712
Total!!Margin of Error!!Sales and office occupations!!Sales and related occupations,11491
Total!!Estimate!!Sales and office occupations!!Office and administrative support occupations,352337
Total!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations,9236
"Total!!Estimate!!Natural resources, construction, and maintenance occupations",353306
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations",11139
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",54846
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",5403
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",182778
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",7204
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",115682
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",7412
"Total!!Estimate!!Production, transportation, and material moving occupations",437600
"Total!!Margin of Error!!Production, transportation, and material moving occupations",13297
"Total!!Estimate!!Production, transportation, and material moving occupations!!Production occupations",162857
"Total!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations",7949
"Total!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations",133832
"Total!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations",7888
"Total!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations",140911
"Total!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations",7242
Male!!Estimate!!Civilian employed population 16 years and over,2083116
Male!!Margin of Error!!Civilian employed population 16 years and over,13455
"Male!!Estimate!!Management, business, science, and arts occupations",921393
"Male!!Margin of Error!!Management, business, science, and arts occupations",14419
"Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",385621
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",10676
"Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",283025
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",9317
"Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",102596
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",6314
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",330875
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",9649
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",203962
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",8437
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",97245
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",5323
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",29668
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",2963
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",144432
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",5981
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",25163
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",2687
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",17621
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",2762
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",58547
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",3483
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",43101
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",3721
"Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",60465
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",4008
"Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",43610
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",3728
"Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",16855
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",2469
Male!!Estimate!!Service occupations,263458
Male!!Margin of Error!!Service occupations,9748
Male!!Estimate!!Service occupations!!Healthcare support occupations,25838
Male!!Margin of Error!!Service occupations!!Healthcare support occupations,2920
Male!!Estimate!!Service occupations!!Protective service occupations,55855
Male!!Margin of Error!!Service occupations!!Protective service occupations,4321
"Male!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",36122
"Male!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",3399
Male!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,19733
Male!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,2561
Male!!Estimate!!Service occupations!!Food preparation and serving related occupations,93571
Male!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,6708
Male!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations,67708
Male!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations,5341
Male!!Estimate!!Service occupations!!Personal care and service occupations,20486
Male!!Margin of Error!!Service occupations!!Personal care and service occupations,2738
Male!!Estimate!!Sales and office occupations,253767
Male!!Margin of Error!!Sales and office occupations,8914
Male!!Estimate!!Sales and office occupations!!Sales and related occupations,155041
Male!!Margin of Error!!Sales and office occupations!!Sales and related occupations,7211
Male!!Estimate!!Sales and office occupations!!Office and administrative support occupations,98726
Male!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations,5747
"Male!!Estimate!!Natural resources, construction, and maintenance occupations",320191
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations",10026
"Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",35163
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",3749
"Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",174787
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",7083
"Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",110241
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",6960
"Male!!Estimate!!Production, transportation, and material moving occupations",324307
"Male!!Margin of Error!!Production, transportation, and material moving occupations",10042
"Male!!Estimate!!Production, transportation, and material moving occupations!!Production occupations",116903
"Male!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations",6983
"Male!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations",109078
"Male!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations",6435
"Male!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations",98326
"Male!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations",5676
Percent Male!!Estimate!!Civilian employed population 16 years and over,53.6
Percent Male!!Margin of Error!!Civilian employed population 16 years and over,0.3
"Percent Male!!Estimate!!Management, business, science, and arts occupations",50.4
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations",0.5
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",52.9
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",1.0
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",56.6
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",1.2
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",44.8
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",2.0
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",73.7
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",1.1
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",75.2
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",1.6
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",80.9
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",2.1
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",51.8
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",3.7
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",33.6
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",1.1
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",32.7
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",3.1
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",44.2
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",4.4
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",26.3
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",1.3
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",47.6
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",2.5
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",27.5
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",1.5
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",27.5
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",1.8
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",27.4
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",3.0
Percent Male!!Estimate!!Service occupations,43.3
Percent Male!!Margin of Error!!Service occupations,1.1
Percent Male!!Estimate!!Service occupations!!Healthcare support occupations,18.4
Percent Male!!Margin of Error!!Service occupations!!Healthcare support occupations,1.9
Percent Male!!Estimate!!Service occupations!!Protective service occupations,78.2
Percent Male!!Margin of Error!!Service occupations!!Protective service occupations,2.9
"Percent Male!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",75.8
"Percent Male!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",4.0
Percent Male!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,83.1
Percent Male!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,4.4
Percent Male!!Estimate!!Service occupations!!Food preparation and serving related occupations,46.7
Percent Male!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,2.0
Percent Male!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations,60.0
Percent Male!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations,2.6
Percent Male!!Estimate!!Service occupations!!Personal care and service occupations,24.5
Percent Male!!Margin of Error!!Service occupations!!Personal care and service occupations,2.8
Percent Male!!Estimate!!Sales and office occupations,38.5
Percent Male!!Margin of Error!!Sales and office occupations,0.9
Percent Male!!Estimate!!Sales and office occupations!!Sales and related occupations,50.5
Percent Male!!Margin of Error!!Sales and office occupations!!Sales and related occupations,1.6
Percent Male!!Estimate!!Sales and office occupations!!Office and administrative support occupations,28.0
Percent Male!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations,1.4
"Percent Male!!Estimate!!Natural resources, construction, and maintenance occupations",90.6
"Percent Male!!Margin of Error!!Natural resources, construction, and maintenance occupations",0.9
"Percent Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",64.1
"Percent Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",3.2
"Percent Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",95.6
"Percent Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",0.9
