Label,Value
Total!!Estimate!!Civilian employed population 16 years and over,1556587
Total!!Margin of Error!!Civilian employed population 16 years and over,12769
"Total!!Estimate!!Management, business, science, and arts occupations",545564
"Total!!Margin of Error!!Management, business, science, and arts occupations",11780
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",245161
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",9193
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",167168
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",8523
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",77993
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",5954
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",81653
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",4828
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",39456
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",3726
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",27855
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",2837
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",14342
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",2192
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",147081
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",8537
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",19758
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",2851
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",14692
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",2013
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",74493
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",5318
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",38138
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",4007
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",71669
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",4696
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",52823
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",3801
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",18846
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",2334
Total!!Estimate!!Service occupations,336285
Total!!Margin of Error!!Service occupations,10814
Total!!Estimate!!Service occupations!!Healthcare support occupations,36676
Total!!Margin of Error!!Service occupations!!Healthcare support occupations,4343
Total!!Estimate!!Service occupations!!Protective service occupations,42107
Total!!Margin of Error!!Service occupations!!Protective service occupations,3791
"Total!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",29549
"Total!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",3454
Total!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,12558
Total!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,2037
Total!!Estimate!!Service occupations!!Food preparation and serving related occupations,120357
Total!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,6930
Total!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations,68012
Total!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations,5455
Total!!Estimate!!Service occupations!!Personal care and service occupations,69133
Total!!Margin of Error!!Service occupations!!Personal care and service occupations,5620
Total!!Estimate!!Sales and office occupations,321467
Total!!Margin of Error!!Sales and office occupations,10547
Total!!Estimate!!Sales and office occupations!!Sales and related occupations,149209
Total!!Margin of Error!!Sales and office occupations!!Sales and related occupations,6864
Total!!Estimate!!Sales and office occupations!!Office and administrative support occupations,172258
Total!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations,7402
"Total!!Estimate!!Natural resources, construction, and maintenance occupations",137144
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations",6113
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",2089
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",905
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",84026
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",5108
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",51029
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",4266
"Total!!Estimate!!Production, transportation, and material moving occupations",216127
"Total!!Margin of Error!!Production, transportation, and material moving occupations",9059
"Total!!Estimate!!Production, transportation, and material moving occupations!!Production occupations",64138
