Label,Value
Total!!Estimate!!Civilian employed population 16 years and over,1758060
Total!!Margin of Error!!Civilian employed population 16 years and over,10121
"Total!!Estimate!!Management, business, science, and arts occupations",780547
"Total!!Margin of Error!!Management, business, science, and arts occupations",12770
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",331342
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",10332
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",219619
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",8078
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",111723
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",6370
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",146022
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",6168
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",84237
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",4378
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",40832
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",3317
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",20953
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",2444
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",199758
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",7262
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",28576
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",3325
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",16455
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",2161
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",114401
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",6215
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",40326
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",3341
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",103425
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",6592
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",73406
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",5537
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",30019
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",3420
Total!!Estimate!!Service occupations,257113
Total!!Margin of Error!!Service occupations,8879
Total!!Estimate!!Service occupations!!Healthcare support occupations,46635
Total!!Margin of Error!!Service occupations!!Healthcare support occupations,3577
Total!!Estimate!!Service occupations!!Protective service occupations,32702
Total!!Margin of Error!!Service occupations!!Protective service occupations,3327
"Total!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",21150
"Total!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",2904
Total!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,11552
Total!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,2055
Total!!Estimate!!Service occupations!!Food preparation and serving related occupations,81959
Total!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,5575
Total!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations,52775
Total!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations,4435
Total!!Estimate!!Service occupations!!Personal care and service occupations,43042
Total!!Margin of Error!!Service occupations!!Personal care and service occupations,3792
Total!!Estimate!!Sales and office occupations,352447
Total!!Margin of Error!!Sales and office occupations,9603
Total!!Estimate!!Sales and office occupations!!Sales and related occupations,154751
Total!!Margin of Error!!Sales and office occupations!!Sales and related occupations,5848
Total!!Estimate!!Sales and office occupations!!Office and administrative support occupations,197696
Total!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations,7800
"Total!!Estimate!!Natural resources, construction, and maintenance occupations",160998
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations",6958
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",6095
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",1415
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",99106
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",5275
"Total!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",55797
"Total!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",4241
"Total!!Estimate!!Production, transportation, and material moving occupations",206955
"Total!!Margin of Error!!Production, transportation, and material moving occupations",8374
"Total!!Estimate!!Production, transportation, and material moving occupations!!Production occupations",89882
"Total!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations",5197
"Total!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations",54526
"Total!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations",3751
"Total!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations",62547
"Total!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations",4728
Male!!Estimate!!Civilian employed population 16 years and over,966410
Male!!Margin of Error!!Civilian employed population 16 years and over,7802
"Male!!Estimate!!Management, business, science, and arts occupations",403552
"Male!!Margin of Error!!Management, business, science, and arts occupations",8979
"Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",197862
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",7296
"Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",140182
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",6346
"Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",57680
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",4031
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",111029
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",5407
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",66706
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",3873
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",33002
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",2937
"Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",11321
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",1789
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",63378
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",4096
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",7898
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",1708
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",8946
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",1509
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",29816
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",2781
"Male!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",16718
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",2162
"Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",31283
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",2938
"Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",23724
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",2414
"Male!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",7559
"Male!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",1569
Male!!Estimate!!Service occupations,110470
Male!!Margin of Error!!Service occupations,6286
Male!!Estimate!!Service occupations!!Healthcare support occupations,8445
Male!!Margin of Error!!Service occupations!!Healthcare support occupations,1483
Male!!Estimate!!Service occupations!!Protective service occupations,25943
Male!!Margin of Error!!Service occupations!!Protective service occupations,3006
"Male!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",16091
"Male!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",2464
Male!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,9852
Male!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,1977
Male!!Estimate!!Service occupations!!Food preparation and serving related occupations,35091
Male!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,3467
Male!!Estimate!!Service occupations!!Building and grounds cleaning and maintenance occupations,30619
Male!!Margin of Error!!Service occupations!!Building and grounds cleaning and maintenance occupations,3533
Male!!Estimate!!Service occupations!!Personal care and service occupations,10372
Male!!Margin of Error!!Service occupations!!Personal care and service occupations,1815
Male!!Estimate!!Sales and office occupations,144652
Male!!Margin of Error!!Sales and office occupations,5518
Male!!Estimate!!Sales and office occupations!!Sales and related occupations,91166
Male!!Margin of Error!!Sales and office occupations!!Sales and related occupations,5127
Male!!Estimate!!Sales and office occupations!!Office and administrative support occupations,53486
Male!!Margin of Error!!Sales and office occupations!!Office and administrative support occupations,4315
"Male!!Estimate!!Natural resources, construction, and maintenance occupations",153307
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations",6330
"Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",3710
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",1111
"Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",96097
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",4981
"Male!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",53500
"Male!!Margin of Error!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations",4154
"Male!!Estimate!!Production, transportation, and material moving occupations",154429
"Male!!Margin of Error!!Production, transportation, and material moving occupations",6592
"Male!!Estimate!!Production, transportation, and material moving occupations!!Production occupations",62583
"Male!!Margin of Error!!Production, transportation, and material moving occupations!!Production occupations",3887
"Male!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations",47256
"Male!!Margin of Error!!Production, transportation, and material moving occupations!!Transportation occupations",3541
"Male!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations",44590
"Male!!Margin of Error!!Production, transportation, and material moving occupations!!Material moving occupations",3811
Percent Male!!Estimate!!Civilian employed population 16 years and over,55.0
Percent Male!!Margin of Error!!Civilian employed population 16 years and over,0.4
"Percent Male!!Estimate!!Management, business, science, and arts occupations",51.7
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations",0.7
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",59.7
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",1.3
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",63.8
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",1.7
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",51.6
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",2.3
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",76.0
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",1.9
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",79.2
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",2.5
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",80.8
"Percent Male!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",3.3
"Percent Male!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",54.0
