Label,Value
Total!!Estimate!!Civilian employed population 16 years and over,3387230
Total!!Margin of Error!!Civilian employed population 16 years and over,18934
"Total!!Estimate!!Management, business, science, and arts occupations",1325172
"Total!!Margin of Error!!Management, business, science, and arts occupations",20412
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations",539101
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations",14209
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",361166
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",12100
"Total!!Estimate!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",177935
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",8581
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",208084
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",7875
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",93827
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",5728
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",81084
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",4472
"Total!!Estimate!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",33173
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",3302
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",345390
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",11145
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",60012
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations",4792
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",24528
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",2872
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",200688
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations",7968
"Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",60162
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",4377
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",232597
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations",8656
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",158737
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",7373
"Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",73860
"Total!!Margin of Error!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health technologists and technicians",4396
Total!!Estimate!!Service occupations,500580
Total!!Margin of Error!!Service occupations,12165
Total!!Estimate!!Service occupations!!Healthcare support occupations,100777
Total!!Margin of Error!!Service occupations!!Healthcare support occupations,6297
Total!!Estimate!!Service occupations!!Protective service occupations,58920
Total!!Margin of Error!!Service occupations!!Protective service occupations,4439
"Total!!Estimate!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",34038
"Total!!Margin of Error!!Service occupations!!Protective service occupations!!Fire fighting and prevention, and other protective service workers including supervisors",3471
Total!!Estimate!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,24882
Total!!Margin of Error!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,2788
Total!!Estimate!!Service occupations!!Food preparation and serving related occupations,166526
Total!!Margin of Error!!Service occupations!!Food preparation and serving related occupations,7245
