Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,2754881
Percent!!HOUSEHOLDS BY TYPE!!Total households,2754881
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,1287098
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,46.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,479681
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,17.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,212616
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,7.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,65270
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",520942
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",18.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",36541
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",382212
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",13.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",110438
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",734225
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",26.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",128053
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",440671
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",218495
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",7.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,791391
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,28.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,845171
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,30.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.43
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,3.04
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,6683725
Percent!!RELATIONSHIP!!Population in households,6683725
Estimate!!RELATIONSHIP!!Population in households!!Householder,2754881
Percent!!RELATIONSHIP!!Population in households!!Householder,41.2
Estimate!!RELATIONSHIP!!Population in households!!Spouse,1285723
Percent!!RELATIONSHIP!!Population in households!!Spouse,19.2
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,213904
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.2
Estimate!!RELATIONSHIP!!Population in households!!Child,1904991
Percent!!RELATIONSHIP!!Population in households!!Child,28.5
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,351596
Percent!!RELATIONSHIP!!Population in households!!Other relatives,5.3
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,172630
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.6
