Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,4392669
Percent!!HOUSEHOLDS BY TYPE!!Total households,4392669
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,2080906
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,47.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,750651
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,17.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,286684
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,6.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,87420
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",759986
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",17.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",51455
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",549446
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",12.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",158775
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",3.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",1265093
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",28.8
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",221967
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",5.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",727020
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",345574
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",7.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,1247155
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,28.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,1370395
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,31.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.40
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.98
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,10553524
Percent!!RELATIONSHIP!!Population in households,10553524
Estimate!!RELATIONSHIP!!Population in households!!Householder,4392669
Percent!!RELATIONSHIP!!Population in households!!Householder,41.6
Estimate!!RELATIONSHIP!!Population in households!!Spouse,2077631
Percent!!RELATIONSHIP!!Population in households!!Spouse,19.7
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,289911
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,2.7
Estimate!!RELATIONSHIP!!Population in households!!Child,2882823
Percent!!RELATIONSHIP!!Population in households!!Child,27.3
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,633957
Percent!!RELATIONSHIP!!Population in households!!Other relatives,6.0
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,276533
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.6
Estimate!!MARITAL STATUS!!Males 15 years and over,4329463
Percent!!MARITAL STATUS!!Males 15 years and over,4329463
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,1523862
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,35.2
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",2235998
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",51.6
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,68884
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.6
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,120730
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.8
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,379989
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,8.8
Estimate!!MARITAL STATUS!!Females 15 years and over,4611456
Percent!!MARITAL STATUS!!Females 15 years and over,4611456
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,1394520
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,30.2
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",2168664
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",47.0
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,100687
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,2.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,397352
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,8.6
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,550233
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,11.9
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,131195
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,131195
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",38159
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",29.1
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",27
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",51
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",9
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",84
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",34
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,206383
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,206383
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,80361
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,38.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,12111
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,13485
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,6.5
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,12178
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,5.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,42587
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,20.6
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,80361
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,80361
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,52175
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,64.9
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,50732
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,63.1
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,2537953
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,2537953
"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",140044
"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",5.5
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,120540
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,4.7
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),1034403
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),40.8
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),552097
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),21.8
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,690869
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,27.2
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,7487552
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,7487552
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,279296
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,3.7
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",426560
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",5.7
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),1831714
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),24.5
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",1440865
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",19.2
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,754196
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,10.1
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,1718641
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,23.0
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,1036280
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,13.8
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,6781696
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,90.6
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,2754921
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,36.8
Estimate!!VETERAN STATUS!!Civilian population 18 years and over,8407190
Percent!!VETERAN STATUS!!Civilian population 18 years and over,8407190
Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,615440
Percent!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,7.3
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,10623208
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,10623208
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,1442770
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,13.6
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,2320174
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,2320174
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,105080
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,4.5
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,6427571
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,6427571
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,726994
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,11.3
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,1875463
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,1875463
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,610696
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,32.6
