Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,733244
Percent!!HOUSEHOLDS BY TYPE!!Total households,733244
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,408624
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,55.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,164170
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,22.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,47256
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,6.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,14683
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",119600
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",16.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",9857
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",82666
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",11.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",25867
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",3.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",157764
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",21.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",27219
