Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,338059
Percent!!HOUSEHOLDS BY TYPE!!Total households,338059
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,155411
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,46.0
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,62771
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,18.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,27621
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,8.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,8299
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",78481
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",23.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",5093
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",61114
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",18.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",14657
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",76546
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",22.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",10118
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",3.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",56222
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",24487
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",7.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,91742
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,27.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,90925
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,26.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.23
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.92
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,755095
Percent!!RELATIONSHIP!!Population in households,755095
Estimate!!RELATIONSHIP!!Population in households!!Householder,338059
Percent!!RELATIONSHIP!!Population in households!!Householder,44.8
Estimate!!RELATIONSHIP!!Population in households!!Spouse,155152
Percent!!RELATIONSHIP!!Population in households!!Spouse,20.5
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,27800
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.7
Estimate!!RELATIONSHIP!!Population in households!!Child,193596
Percent!!RELATIONSHIP!!Population in households!!Child,25.6
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,19623
Percent!!RELATIONSHIP!!Population in households!!Other relatives,2.6
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,20865
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.8
Estimate!!MARITAL STATUS!!Males 15 years and over,324519
Percent!!MARITAL STATUS!!Males 15 years and over,324519
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,121928
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,37.6
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",163102
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",50.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,2268
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,0.7
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,7806
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.4
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,29415
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,9.1
Estimate!!MARITAL STATUS!!Females 15 years and over,309124
Percent!!MARITAL STATUS!!Females 15 years and over,309124
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,90160
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,29.2
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",159328
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",51.5
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,2019
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,0.7
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,25030
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,8.1
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,32587
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,10.5
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,10805
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,10805
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",1831
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",16.9
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",19
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",60
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",10
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",105
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",28
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,6062
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,6062
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,3439
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,56.7
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,629
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,10.4
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,398
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,6.6
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,339
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,5.6
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,2073
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,34.2
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,3439
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,3439
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,2094
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,60.9
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,2574
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,74.8
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,194812
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,194812
"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",8629
"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",4.4
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,9880
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,5.1
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),79750
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),40.9
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),38035
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),19.5
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,58518
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,30.0
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,520006
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,520006
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,10449
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,2.0
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",17968
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",3.5
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),126581
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),24.3
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",118790
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",22.8
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,71744
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,13.8
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,121205
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,23.3
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,53269
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,10.2
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,491589
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,94.5
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,174474
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,33.6
Estimate!!VETERAN STATUS!!Civilian population 18 years and over,594179
Percent!!VETERAN STATUS!!Civilian population 18 years and over,594179
Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,43053
Percent!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,7.2
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,763538
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,763538
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,95182
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,12.5
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,179576
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,179576
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,7772
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,4.3
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,457036
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,457036
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,48675
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,10.7
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,126926
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,126926
Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,38735
Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,30.5
