Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,443980
Percent!!HOUSEHOLDS BY TYPE!!Total households,443980
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,193263
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,43.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,68917
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,15.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,36379
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,8.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,9018
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",82392
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",18.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",4242
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",58421
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",13.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",18197
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",131946
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",29.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",21578
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",79013
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",17.8
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",41384
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",9.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,116940
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,26.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,152670
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,34.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.37
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.99
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,1051949
Percent!!RELATIONSHIP!!Population in households,1051949
Estimate!!RELATIONSHIP!!Population in households!!Householder,443980
Percent!!RELATIONSHIP!!Population in households!!Householder,42.2
Estimate!!RELATIONSHIP!!Population in households!!Spouse,193249
Percent!!RELATIONSHIP!!Population in households!!Spouse,18.4
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,36391
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.5
Estimate!!RELATIONSHIP!!Population in households!!Child,281203
Percent!!RELATIONSHIP!!Population in households!!Child,26.7
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,60277
Percent!!RELATIONSHIP!!Population in households!!Other relatives,5.7
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,36849
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,3.5
Estimate!!MARITAL STATUS!!Males 15 years and over,450310
Percent!!MARITAL STATUS!!Males 15 years and over,450310
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,181255
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,40.3
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",211945
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",47.1
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,5129
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.1
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,10916
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.4
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,41065
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,9.1
Estimate!!MARITAL STATUS!!Females 15 years and over,478596
Percent!!MARITAL STATUS!!Females 15 years and over,478596
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,160269
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,33.5
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",206835
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",43.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,7746
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,1.6
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,42413
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,8.9
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,61333
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,12.8
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,11469
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,11469
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",4304
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",37.5
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",28
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",45
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",0
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",67
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",37
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,21656
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,21656
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,5553
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,25.6
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,824
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,3.8
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,1818
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,8.4
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,665
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,3.1
