Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,5071288
Percent!!HOUSEHOLDS BY TYPE!!Total households,5071288
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,2274511
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,44.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,855975
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,16.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,352898
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,7.0
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,99107
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",982798
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",19.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",61422
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",707508
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",14.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",203828
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",1461081
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",28.8
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",232579
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",878794
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",17.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",415745
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,1389029
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,27.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,1590926
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,31.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.42
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,3.09
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,12271503
Percent!!RELATIONSHIP!!Population in households,12271503
Estimate!!RELATIONSHIP!!Population in households!!Householder,5071288
Percent!!RELATIONSHIP!!Population in households!!Householder,41.3
Estimate!!RELATIONSHIP!!Population in households!!Spouse,2269898
Percent!!RELATIONSHIP!!Population in households!!Spouse,18.5
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,357544
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,2.9
Estimate!!RELATIONSHIP!!Population in households!!Child,3502292
Percent!!RELATIONSHIP!!Population in households!!Child,28.5
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,773393
Percent!!RELATIONSHIP!!Population in households!!Other relatives,6.3
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,297088
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.4
Estimate!!MARITAL STATUS!!Males 15 years and over,5076394
Percent!!MARITAL STATUS!!Males 15 years and over,5076394
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,1976600
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,38.9
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",2488475
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",49.0
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,63998
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,133462
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.6
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,413859
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,8.2
Estimate!!MARITAL STATUS!!Females 15 years and over,5279168
Percent!!MARITAL STATUS!!Females 15 years and over,5279168
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,1793205
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,34.0
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",2385062
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",45.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,82595
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,1.6
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,438943
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,8.3
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,579363
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,11.0
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,141318
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,141318
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",43403
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",30.7
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",25
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",48
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",8
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
