Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,569493
Percent!!HOUSEHOLDS BY TYPE!!Total households,569493
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,292316
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,51.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,95064
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,16.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,48633
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,8.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,10922
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,1.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",96107
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",16.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",6484
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",69585
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",12.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",25392
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",132437
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",23.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",16606
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",2.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",83627
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",14.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",45624
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.0
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,143891
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,25.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,201985
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,35.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.39
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.91
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,1360529
Percent!!RELATIONSHIP!!Population in households,1360529
Estimate!!RELATIONSHIP!!Population in households!!Householder,569493
Percent!!RELATIONSHIP!!Population in households!!Householder,41.9
Estimate!!RELATIONSHIP!!Population in households!!Spouse,291674
Percent!!RELATIONSHIP!!Population in households!!Spouse,21.4
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,49259
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.6
Estimate!!RELATIONSHIP!!Population in households!!Child,347046
Percent!!RELATIONSHIP!!Population in households!!Child,25.5
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,64509
Percent!!RELATIONSHIP!!Population in households!!Other relatives,4.7
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,38548
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.8
Estimate!!MARITAL STATUS!!Males 15 years and over,595799
Percent!!MARITAL STATUS!!Males 15 years and over,595799
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,199556
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,33.5
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",315496
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",53.0
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,4358
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,0.7
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,16344
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.7
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,60045
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,10.1
Estimate!!MARITAL STATUS!!Females 15 years and over,603232
Percent!!MARITAL STATUS!!Females 15 years and over,603232
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,165747
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,27.5
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",304420
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",50.5
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,4859
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,0.8
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,49364
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,8.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,78842
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,13.1
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,13617
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,13617
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",2894
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",21.3
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",17
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",45
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",2
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",73
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",32
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,22545
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,22545
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,5492
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,24.4
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,944
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,4.2
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,547
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,2.4
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,633
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,2.8
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,3368
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,14.9
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,5492
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,5492
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,3171
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,57.7
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,3770
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,68.6
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,289802
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,289802
"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",16253
"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",5.6
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,10649
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,3.7
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),114041
