Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,1752050
Percent!!HOUSEHOLDS BY TYPE!!Total households,1752050
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,810607
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,46.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,278201
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,15.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,163436
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,9.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,46368
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",324934
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",18.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",25075
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",225388
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",12.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",73374
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",453073
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",25.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",72841
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",272772
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",15.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",134667
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",7.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,465205
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,26.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,583377
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,33.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.36
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.90
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,4136328
Percent!!RELATIONSHIP!!Population in households,4136328
Estimate!!RELATIONSHIP!!Population in households!!Householder,1752050
Percent!!RELATIONSHIP!!Population in households!!Householder,42.4
Estimate!!RELATIONSHIP!!Population in households!!Spouse,812039
Percent!!RELATIONSHIP!!Population in households!!Spouse,19.6
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,162027
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.9
Estimate!!RELATIONSHIP!!Population in households!!Child,1033658
Percent!!RELATIONSHIP!!Population in households!!Child,25.0
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,209027
Percent!!RELATIONSHIP!!Population in households!!Other relatives,5.1
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,167527
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,4.1
Estimate!!MARITAL STATUS!!Males 15 years and over,1759787
Percent!!MARITAL STATUS!!Males 15 years and over,1759787
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,630439
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,35.8
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",880201
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",50.0
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,22708
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,43990
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.5
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,182449
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,10.4
Estimate!!MARITAL STATUS!!Females 15 years and over,1800262
Percent!!MARITAL STATUS!!Females 15 years and over,1800262
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,533647
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,29.6
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",852694
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",47.4
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,22103
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,1.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,136708
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,7.6
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,255110
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,14.2
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,42612
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,42612
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",13048
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",30.6
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",23
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",43
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",12
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",69
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",28
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,61651
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,61651
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,16545
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,26.8
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,3391
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5.5
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,3656
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,5.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,1996
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,3.2
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,7502
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,12.2
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,16545
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,16545
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,10889
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,65.8
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,10372
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,62.7
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,897965
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,897965
"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",51768
"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",5.8
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,43418
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,4.8
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),368406
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),41.0
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),207823
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),23.1
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,226550
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,25.2
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,3050675
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,3050675
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,96719
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,3.2
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",147981
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",4.9
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),672703
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),22.1
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",700438
