Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,2428261
Percent!!HOUSEHOLDS BY TYPE!!Total households,2428261
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,1160768
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,47.8
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,437605
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,18.0
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,199315
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,8.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,41320
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,1.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",476431
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",19.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",31908
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",332617
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",13.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",85892
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",3.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",591747
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",24.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",89692
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",3.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",361044
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",14.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",159450
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",6.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,658561
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,27.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,673234
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,27.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.37
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.96
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,5752541
Percent!!RELATIONSHIP!!Population in households,5752541
Estimate!!RELATIONSHIP!!Population in households!!Householder,2428261
Percent!!RELATIONSHIP!!Population in households!!Householder,42.2
