Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,1853603
Percent!!HOUSEHOLDS BY TYPE!!Total households,1853603
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,867100
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,46.8
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,311614
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,16.8
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,126464
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,6.8
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,41112
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",346650
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",18.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",29398
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",246844
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",13.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",72803
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",3.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",513389
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",27.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",96813
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",5.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",301424
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",148031
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.0
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,550778
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,29.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,575928
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,31.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.38
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.95
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,4404947
Percent!!RELATIONSHIP!!Population in households,4404947
Estimate!!RELATIONSHIP!!Population in households!!Householder,1853603
Percent!!RELATIONSHIP!!Population in households!!Householder,42.1
Estimate!!RELATIONSHIP!!Population in households!!Spouse,866001
Percent!!RELATIONSHIP!!Population in households!!Spouse,19.7
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,127720
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,2.9
Estimate!!RELATIONSHIP!!Population in households!!Child,1183519
Percent!!RELATIONSHIP!!Population in households!!Child,26.9
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,262914
Percent!!RELATIONSHIP!!Population in households!!Other relatives,6.0
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,111190
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.5
Estimate!!MARITAL STATUS!!Males 15 years and over,1814979
Percent!!MARITAL STATUS!!Males 15 years and over,1814979
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,592088
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,32.6
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",931158
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",51.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,25618
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.4
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,56868
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,3.1
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,209247
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,11.5
Estimate!!MARITAL STATUS!!Females 15 years and over,1879216
Percent!!MARITAL STATUS!!Females 15 years and over,1879216
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,498998
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,26.6
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",902125
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",48.0
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,37806
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,2.0
