Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,1166617
Percent!!HOUSEHOLDS BY TYPE!!Total households,1166617
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,507946
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,43.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,177939
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,15.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,54173
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,4.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,18038
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,1.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",216246
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",18.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",16454
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",156527
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",13.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",50091
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",388252
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",33.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",84825
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",7.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",204098
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",17.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",99067
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,352411
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,30.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,375343
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,32.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.44
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,3.07
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,2845770
Percent!!RELATIONSHIP!!Population in households,2845770
Estimate!!RELATIONSHIP!!Population in households!!Householder,1166617
Percent!!RELATIONSHIP!!Population in households!!Householder,41.0
Estimate!!RELATIONSHIP!!Population in households!!Spouse,508877
Percent!!RELATIONSHIP!!Population in households!!Spouse,17.9
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,53205
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,1.9
Estimate!!RELATIONSHIP!!Population in households!!Child,827067
Percent!!RELATIONSHIP!!Population in households!!Child,29.1
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,221737
Percent!!RELATIONSHIP!!Population in households!!Other relatives,7.8
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,68267
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.4
Estimate!!MARITAL STATUS!!Males 15 years and over,1148650
