Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,2177733
Percent!!HOUSEHOLDS BY TYPE!!Total households,2177733
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,1036532
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,47.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,354758
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,16.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,129186
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,5.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,43478
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",375121
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",17.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",20325
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",0.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",272819
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",12.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",86997
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",636894
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",29.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",118236
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",5.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",350697
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",171392
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",7.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,617752
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,28.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,739296
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,33.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.40
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.96
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,5234462
Percent!!RELATIONSHIP!!Population in households,5234462
Estimate!!RELATIONSHIP!!Population in households!!Householder,2177733
Percent!!RELATIONSHIP!!Population in households!!Householder,41.6
Estimate!!RELATIONSHIP!!Population in households!!Spouse,1034282
Percent!!RELATIONSHIP!!Population in households!!Spouse,19.8
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,131406
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,2.5
Estimate!!RELATIONSHIP!!Population in households!!Child,1409625
Percent!!RELATIONSHIP!!Population in households!!Child,26.9
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,343845
Percent!!RELATIONSHIP!!Population in households!!Other relatives,6.6
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,137571
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.6
Estimate!!MARITAL STATUS!!Males 15 years and over,2134834
Percent!!MARITAL STATUS!!Males 15 years and over,2134834
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,735940
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,34.5
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",1105460
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",51.8
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,41239
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.9
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,68006
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,3.2
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,184189
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,8.6
Estimate!!MARITAL STATUS!!Females 15 years and over,2310058
Percent!!MARITAL STATUS!!Females 15 years and over,2310058
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,688473
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,29.8
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",1090475
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",47.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,53359
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,2.3
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,215334
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,9.3
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,262417
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,11.4
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,67375
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,67375
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",24087
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",35.8
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",35
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",55
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",16
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",93
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",31
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,103385
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,103385
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,43014
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,41.6
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5903
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5.7
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,9151
