Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,13699816
Percent!!HOUSEHOLDS BY TYPE!!Total households,13699816
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,6572440
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,48.0
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,2643970
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,19.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,1049051
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,7.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,357828
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",2456393
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",17.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",167259
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",1540900
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",11.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",471468
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",3.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",3621932
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",26.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",607811
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",1843585
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",13.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",890541
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",6.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,4313138
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,31.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,4455155
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,32.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.78
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,3.36
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,38073198
Percent!!RELATIONSHIP!!Population in households,38073198
Estimate!!RELATIONSHIP!!Population in households!!Householder,13699816
Percent!!RELATIONSHIP!!Population in households!!Householder,36.0
Estimate!!RELATIONSHIP!!Population in households!!Spouse,6564144
Percent!!RELATIONSHIP!!Population in households!!Spouse,17.2
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,1057532
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,2.8
Estimate!!RELATIONSHIP!!Population in households!!Child,11423893
Percent!!RELATIONSHIP!!Population in households!!Child,30.0
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,3788600
Percent!!RELATIONSHIP!!Population in households!!Other relatives,10.0
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,1539213
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,4.0
Estimate!!MARITAL STATUS!!Males 15 years and over,15933641
Percent!!MARITAL STATUS!!Males 15 years and over,15933641
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,6596370
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,41.4
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",7645313
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",48.0
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,232322
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.5
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,341584
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.1
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,1118052
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,7.0
Estimate!!MARITAL STATUS!!Females 15 years and over,16166248
Percent!!MARITAL STATUS!!Females 15 years and over,16166248
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,5717342
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,35.4
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",7260983
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",44.9
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,337470
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,2.1
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,1160904
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,7.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,1689549
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,10.5
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,450412
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,450412
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",134931
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",30.0
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",24
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",48
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",6
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",70
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",39
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,1022661
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,1022661
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,197425
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,19.3
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,36345
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,3.6
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,33983
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,3.3
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,28649
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,2.8
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,98448
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,9.6
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,197425
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,197425
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,122938
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,62.3
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,137907
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,69.9
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,9829642
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,9829642
"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",493437
"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",5.0
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,477948
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,4.9
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),3784109
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),38.5
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),2118087
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),21.5
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,2956061
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,30.1
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,26969649
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,26969649
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,2341160
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,8.7
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",1753074
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",6.5
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),5505182
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),20.4
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",5142978
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",19.1
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,2116930
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,7.8
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,6137666
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,22.8
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,3972659
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,14.7
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,22875415
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,84.8
