Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,472867
Percent!!HOUSEHOLDS BY TYPE!!Total households,472867
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,228589
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,48.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,78213
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,16.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,35120
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,7.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,9363
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.0
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",93221
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",19.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",6193
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",71325
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",15.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",22846
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.8
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",115937
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",24.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",15021
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",3.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",75982
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",38117
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,119054
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,25.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,158841
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,33.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.33
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.95
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,1103505
Percent!!RELATIONSHIP!!Population in households,1103505
Estimate!!RELATIONSHIP!!Population in households!!Householder,472867
Percent!!RELATIONSHIP!!Population in households!!Householder,42.9
Estimate!!RELATIONSHIP!!Population in households!!Spouse,228654
Percent!!RELATIONSHIP!!Population in households!!Spouse,20.7
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,35052
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.2
Estimate!!RELATIONSHIP!!Population in households!!Child,279239
Percent!!RELATIONSHIP!!Population in households!!Child,25.3
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,50683
Percent!!RELATIONSHIP!!Population in households!!Other relatives,4.6
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,37010
