Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,2556271
Percent!!HOUSEHOLDS BY TYPE!!Total households,2556271
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,1190753
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,46.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,437618
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,17.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,188424
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,7.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,53216
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",476950
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",18.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",31501
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",355765
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",13.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",106052
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.1
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",700144
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",27.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",119546
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",428547
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.8
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",214126
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,712591
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,27.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,810448
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,31.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.36
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.97
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,6033157
Percent!!RELATIONSHIP!!Population in households,6033157
Estimate!!RELATIONSHIP!!Population in households!!Householder,2556271
Percent!!RELATIONSHIP!!Population in households!!Householder,42.4
Estimate!!RELATIONSHIP!!Population in households!!Spouse,1190259
Percent!!RELATIONSHIP!!Population in households!!Spouse,19.7
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,188805
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.1
Estimate!!RELATIONSHIP!!Population in households!!Child,1649898
Percent!!RELATIONSHIP!!Population in households!!Child,27.3
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,285352
Percent!!RELATIONSHIP!!Population in households!!Other relatives,4.7
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,162572
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.7
Estimate!!MARITAL STATUS!!Males 15 years and over,2479851
Percent!!MARITAL STATUS!!Males 15 years and over,2479851
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,857441
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,34.6
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",1259611
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",50.8
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,33003
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,67348
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.7
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,262448
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,10.6
Estimate!!MARITAL STATUS!!Females 15 years and over,2596935
Percent!!MARITAL STATUS!!Females 15 years and over,2596935
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,752432
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,29.0
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",1234139
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",47.5
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,46660
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,1.8
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,232971
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,9.0
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,330733
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,12.7
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,78185
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,78185
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",22682
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",29.0
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",29
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",55
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",9
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",95
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",31
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,92835
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,92835
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,41082
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,44.3
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5460
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,7695
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,8.3
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,6357
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,6.8
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,21570
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,23.2
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,41082
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,41082
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,25940
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,63.1
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,27857
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,67.8
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,1437172
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,1437172
"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",88859
"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",6.2
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,75764
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,5.3
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),603086
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),42.0
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),325218
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),22.6
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,344245
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,24.0
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,4255810
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,4255810
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,112699
