Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,2800984
Percent!!HOUSEHOLDS BY TYPE!!Total households,2800984
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,1269734
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,45.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,473817
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,16.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,217156
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,7.8
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,52967
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,1.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",497511
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",17.8
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",23908
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",0.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",346288
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",12.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",118354
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",816583
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",29.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",130348
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.7
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",473490
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",238504
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.5
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,745865
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,26.6
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,927782
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,33.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.41
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,3.02
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,6760613
Percent!!RELATIONSHIP!!Population in households,6760613
Estimate!!RELATIONSHIP!!Population in households!!Householder,2800984
Percent!!RELATIONSHIP!!Population in households!!Householder,41.4
Estimate!!RELATIONSHIP!!Population in households!!Spouse,1265843
Percent!!RELATIONSHIP!!Population in households!!Spouse,18.7
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,221009
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.3
Estimate!!RELATIONSHIP!!Population in households!!Child,1841221
Percent!!RELATIONSHIP!!Population in households!!Child,27.2
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,386285
Percent!!RELATIONSHIP!!Population in households!!Other relatives,5.7
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,245271
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,3.6
Estimate!!MARITAL STATUS!!Males 15 years and over,2863297
Percent!!MARITAL STATUS!!Males 15 years and over,2863297
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,1149035
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,40.1
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",1395872
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",48.8
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,37522
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,66856
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,214012
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,7.5
Estimate!!MARITAL STATUS!!Females 15 years and over,3048757
Percent!!MARITAL STATUS!!Females 15 years and over,3048757
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,1096430
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,36.0
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",1338404
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",43.9
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,52553
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,1.7
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,221676
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,7.3
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,339694
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,11.1
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,73773
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,73773
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",20305
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",27.5
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",20
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",44
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",2
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",62
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",40
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,110824
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,110824
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,29067
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,26.2
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5506
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,5.0
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,4536
