Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,3101265
Percent!!HOUSEHOLDS BY TYPE!!Total households,3101265
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,1511217
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,48.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,580086
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,18.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,260561
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,8.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,68887
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",587219
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",18.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",36268
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",416658
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",13.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",116739
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",3.8
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",742268
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",23.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",109620
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",3.5
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",452799
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",14.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",214432
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",6.9
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,878298
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,28.3
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,941670
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,30.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.47
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,3.04
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,7659849
Percent!!RELATIONSHIP!!Population in households,7659849
Estimate!!RELATIONSHIP!!Population in households!!Householder,3101265
Percent!!RELATIONSHIP!!Population in households!!Householder,40.5
Estimate!!RELATIONSHIP!!Population in households!!Spouse,1506655
Percent!!RELATIONSHIP!!Population in households!!Spouse,19.7
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,265162
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.5
Estimate!!RELATIONSHIP!!Population in households!!Child,2044292
Percent!!RELATIONSHIP!!Population in households!!Child,26.7
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,428134
Percent!!RELATIONSHIP!!Population in households!!Other relatives,5.6
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,314341
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,4.1
Estimate!!MARITAL STATUS!!Males 15 years and over,3239032
Percent!!MARITAL STATUS!!Males 15 years and over,3239032
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,1170969
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,36.2
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",1658691
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",51.2
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,37144
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.1
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,64426
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.0
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,307802
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,9.5
Estimate!!MARITAL STATUS!!Females 15 years and over,3216166
Percent!!MARITAL STATUS!!Females 15 years and over,3216166
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,930284
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,28.9
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",1596965
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",49.7
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,46965
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,1.5
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,225077
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,7.0
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,416875
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,13.0
Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,97347
Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,97347
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",22925
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",23.5
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",23
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",53
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",8
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",81
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",-888888888
"Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",37
"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",-888888888
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,136403
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,136403
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,37991
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,27.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,6714
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,4.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,4834
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,3.5
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,6629
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,4.9
Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,19814
Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,14.5
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,37991
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,37991
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,23244
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,61.2
Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,25187
Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,66.3
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,1765252
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,1765252
"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",112655
"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",6.4
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,90969
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,5.2
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),741811
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),42.0
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),388816
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),22.0
Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,431001
Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,24.4
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,5511197
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,5511197
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,178043
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,3.2
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",242948
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",4.4
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),1188673
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),21.6
"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",1131507
"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",20.5
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,540688
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,9.8
Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,1340967
Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,24.3
