Label,Value
Estimate!!HOUSEHOLDS BY TYPE!!Total households,1337243
Percent!!HOUSEHOLDS BY TYPE!!Total households,1337243
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,644904
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household,48.2
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,245873
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years,18.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,103154
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household,7.7
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,29960
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years,2.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",256627
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present",19.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",18961
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years",1.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",195221
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone",14.6
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",58748
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over",4.4
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",332558
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present",24.9
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",56102
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years",4.2
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",218112
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone",16.3
"Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",108467
"Percent!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over",8.1
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,374630
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,28.0
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,406906
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,30.4
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,2.33
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,-888888888
Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,2.93
Percent!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,-888888888
Estimate!!RELATIONSHIP!!Population in households,3109409
Percent!!RELATIONSHIP!!Population in households,3109409
Estimate!!RELATIONSHIP!!Population in households!!Householder,1337243
Percent!!RELATIONSHIP!!Population in households!!Householder,43.0
Estimate!!RELATIONSHIP!!Population in households!!Spouse,645017
Percent!!RELATIONSHIP!!Population in households!!Spouse,20.7
Estimate!!RELATIONSHIP!!Population in households!!Unmarried partner,103063
Percent!!RELATIONSHIP!!Population in households!!Unmarried partner,3.3
Estimate!!RELATIONSHIP!!Population in households!!Child,836647
Percent!!RELATIONSHIP!!Population in households!!Child,26.9
Estimate!!RELATIONSHIP!!Population in households!!Other relatives,102933
Percent!!RELATIONSHIP!!Population in households!!Other relatives,3.3
Estimate!!RELATIONSHIP!!Population in households!!Other nonrelatives,84506
Percent!!RELATIONSHIP!!Population in households!!Other nonrelatives,2.7
Estimate!!MARITAL STATUS!!Males 15 years and over,1301011
Percent!!MARITAL STATUS!!Males 15 years and over,1301011
Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,449962
Percent!!MARITAL STATUS!!Males 15 years and over!!Never married,34.6
"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",680203
"Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",52.3
Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,13432
Percent!!MARITAL STATUS!!Males 15 years and over!!Separated,1.0
Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,37059
Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed,2.8
Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,120355
Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced,9.3
Estimate!!MARITAL STATUS!!Females 15 years and over,1313360
Percent!!MARITAL STATUS!!Females 15 years and over,1313360
Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,370014
Percent!!MARITAL STATUS!!Females 15 years and over!!Never married,28.2
"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",665288
"Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",50.7
Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,15538
Percent!!MARITAL STATUS!!Females 15 years and over!!Separated,1.2
Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,112297
Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed,8.6
Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,150223
Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced,11.4
