Label,Value
Total!!Estimate!!Population 16 years and over,4602443
Total!!Margin of Error!!Population 16 years and over,3997
Total!!Estimate!!AGE!!16 to 19 years,312030
Total!!Margin of Error!!AGE!!16 to 19 years,5322
Total!!Estimate!!AGE!!20 to 24 years,348838
Total!!Margin of Error!!AGE!!20 to 24 years,3819
Total!!Estimate!!AGE!!25 to 29 years,359264
Total!!Margin of Error!!AGE!!25 to 29 years,3269
Total!!Estimate!!AGE!!30 to 34 years,380411
Total!!Margin of Error!!AGE!!30 to 34 years,2913
Total!!Estimate!!AGE!!35 to 44 years,784774
Total!!Margin of Error!!AGE!!35 to 44 years,3522
Total!!Estimate!!AGE!!45 to 54 years,665862
Total!!Margin of Error!!AGE!!45 to 54 years,3843
Total!!Estimate!!AGE!!55 to 59 years,338498
Total!!Margin of Error!!AGE!!55 to 59 years,7278
Total!!Estimate!!AGE!!60 to 64 years,386838
Total!!Margin of Error!!AGE!!60 to 64 years,6969
Total!!Estimate!!AGE!!65 to 74 years,606461
Total!!Margin of Error!!AGE!!65 to 74 years,2361
Total!!Estimate!!AGE!!75 years and over,419467
Total!!Margin of Error!!AGE!!75 years and over,1943
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,3658074
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,6267
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,292083
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,6546
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,40857
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,3129
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,229668
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,3784
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,119364
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,6915
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,259781
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,9356
Total!!Estimate!!Hispanic or Latino origin (of any race),255783
Total!!Margin of Error!!Hispanic or Latino origin (of any race),1990
"Total!!Estimate!!White alone, not Hispanic or Latino",3614658
"Total!!Margin of Error!!White alone, not Hispanic or Latino",4813
Total!!Estimate!!Population 20 to 64 years,3264485
Total!!Margin of Error!!Population 20 to 64 years,5021
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,1657709
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,3933
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,1606776
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,3505
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,569460
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,8501
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,119146
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,5634
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,116091
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,4950
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,334223
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,6617
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,274223
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,9701
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,2955950
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,11415
Total!!Estimate!!DISABILITY STATUS!!With any disability,320825
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,9094
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,2915647
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,4111
