Label,Value
Total!!Estimate!!Population 16 years and over,725788
Total!!Margin of Error!!Population 16 years and over,1925
Total!!Estimate!!AGE!!16 to 19 years,52364
Total!!Margin of Error!!AGE!!16 to 19 years,2541
Total!!Estimate!!AGE!!20 to 24 years,57907
Total!!Margin of Error!!AGE!!20 to 24 years,2480
Total!!Estimate!!AGE!!25 to 29 years,56897
Total!!Margin of Error!!AGE!!25 to 29 years,2164
Total!!Estimate!!AGE!!30 to 34 years,58090
Total!!Margin of Error!!AGE!!30 to 34 years,2328
Total!!Estimate!!AGE!!35 to 44 years,118255
Total!!Margin of Error!!AGE!!35 to 44 years,2340
Total!!Estimate!!AGE!!45 to 54 years,98654
Total!!Margin of Error!!AGE!!45 to 54 years,2343
Total!!Estimate!!AGE!!55 to 59 years,55157
Total!!Margin of Error!!AGE!!55 to 59 years,2382
Total!!Estimate!!AGE!!60 to 64 years,58878
Total!!Margin of Error!!AGE!!60 to 64 years,2497
Total!!Estimate!!AGE!!65 to 74 years,103558
Total!!Margin of Error!!AGE!!65 to 74 years,1202
Total!!Estimate!!AGE!!75 years and over,66028
Total!!Margin of Error!!AGE!!75 years and over,1056
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,602826
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2548
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,48267
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,2014
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,11104
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,2068
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,37342
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,3468
Total!!Estimate!!Hispanic or Latino origin (of any race),30123
Total!!Margin of Error!!Hispanic or Latino origin (of any race),908
"Total!!Estimate!!White alone, not Hispanic or Latino",596697
"Total!!Margin of Error!!White alone, not Hispanic or Latino",2057
Total!!Estimate!!Population 20 to 64 years,503838
Total!!Margin of Error!!Population 20 to 64 years,3086
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,260185
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,2302
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,243653
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,2052
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,91071
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,3611
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,20354
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,2337
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,18350
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,2264
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,52367
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,3265
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,55524
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,4356
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,436717
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,5259
Total!!Estimate!!DISABILITY STATUS!!With any disability,54858
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,3522
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,445931
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,3175
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,28166
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,2911
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),113279
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),4315
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,149377
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,4769
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,155109
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,5165
Labor Force Participation Rate!!Estimate!!Population 16 years and over,67.3
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.8
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,53.8
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,3.5
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,83.2
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,3.1
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,88.8
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,2.0
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,85.0
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,2.1
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,87.9
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!45 to 54 years,86.0
Labor Force Participation Rate!!Margin of Error!!AGE!!45 to 54 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!55 to 59 years,76.9
Labor Force Participation Rate!!Margin of Error!!AGE!!55 to 59 years,2.8
Labor Force Participation Rate!!Estimate!!AGE!!60 to 64 years,66.9
Labor Force Participation Rate!!Margin of Error!!AGE!!60 to 64 years,3.2
Labor Force Participation Rate!!Estimate!!AGE!!65 to 74 years,34.0
Labor Force Participation Rate!!Margin of Error!!AGE!!65 to 74 years,2.2
Labor Force Participation Rate!!Estimate!!AGE!!75 years and over,10.0
Labor Force Participation Rate!!Margin of Error!!AGE!!75 years and over,1.5
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,67.5
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,0.8
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999.0
Annotation of Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999.0
Annotation of Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,52.2
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,2.8
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999.0
Annotation of Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
