Label,Value
Total!!Estimate!!Population 16 years and over,5828175
Total!!Margin of Error!!Population 16 years and over,4559
Total!!Estimate!!AGE!!16 to 19 years,373679
Total!!Margin of Error!!AGE!!16 to 19 years,5497
Total!!Estimate!!AGE!!20 to 24 years,479344
Total!!Margin of Error!!AGE!!20 to 24 years,3895
Total!!Estimate!!AGE!!25 to 29 years,472523
Total!!Margin of Error!!AGE!!25 to 29 years,2342
Total!!Estimate!!AGE!!30 to 34 years,493923
Total!!Margin of Error!!AGE!!30 to 34 years,3081
Total!!Estimate!!AGE!!35 to 44 years,927387
Total!!Margin of Error!!AGE!!35 to 44 years,3668
Total!!Estimate!!AGE!!45 to 54 years,845153
Total!!Margin of Error!!AGE!!45 to 54 years,2647
Total!!Estimate!!AGE!!55 to 59 years,454158
Total!!Margin of Error!!AGE!!55 to 59 years,8823
Total!!Estimate!!AGE!!60 to 64 years,489124
Total!!Margin of Error!!AGE!!60 to 64 years,8478
Total!!Estimate!!AGE!!65 to 74 years,753079
Total!!Margin of Error!!AGE!!65 to 74 years,1897
Total!!Estimate!!AGE!!75 years and over,539805
Total!!Margin of Error!!AGE!!75 years and over,1663
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,4099367
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,14630
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,389634
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,8554
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,434044
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,6108
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,341420
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,16758
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,544564
