Label,Value
Total!!Estimate!!Population 16 years and over,2570587
Total!!Margin of Error!!Population 16 years and over,3415
Total!!Estimate!!AGE!!16 to 19 years,181686
Total!!Margin of Error!!AGE!!16 to 19 years,4308
Total!!Estimate!!AGE!!20 to 24 years,222476
Total!!Margin of Error!!AGE!!20 to 24 years,4164
Total!!Estimate!!AGE!!25 to 29 years,197296
Total!!Margin of Error!!AGE!!25 to 29 years,3382
Total!!Estimate!!AGE!!30 to 34 years,201330
Total!!Margin of Error!!AGE!!30 to 34 years,4019
Total!!Estimate!!AGE!!35 to 44 years,410413
Total!!Margin of Error!!AGE!!35 to 44 years,4437
Total!!Estimate!!AGE!!45 to 54 years,364366
Total!!Margin of Error!!AGE!!45 to 54 years,3398
Total!!Estimate!!AGE!!55 to 59 years,182323
Total!!Margin of Error!!AGE!!55 to 59 years,5310
Total!!Estimate!!AGE!!60 to 64 years,215809
Total!!Margin of Error!!AGE!!60 to 64 years,5326
Total!!Estimate!!AGE!!65 to 74 years,345223
Total!!Margin of Error!!AGE!!65 to 74 years,2001
Total!!Estimate!!AGE!!75 years and over,249665
Total!!Margin of Error!!AGE!!75 years and over,1556
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2212075
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,5525
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,89944
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,3480
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,10228
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,2170
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,62697
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,2987
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
