Label,Value
Total!!Estimate!!Population 16 years and over,10192179
Total!!Margin of Error!!Population 16 years and over,6071
Total!!Estimate!!AGE!!16 to 19 years,664110
Total!!Margin of Error!!AGE!!16 to 19 years,6864
Total!!Estimate!!AGE!!20 to 24 years,817073
Total!!Margin of Error!!AGE!!20 to 24 years,5323
Total!!Estimate!!AGE!!25 to 29 years,822654
Total!!Margin of Error!!AGE!!25 to 29 years,3896
Total!!Estimate!!AGE!!30 to 34 years,859570
Total!!Margin of Error!!AGE!!30 to 34 years,3691
Total!!Estimate!!AGE!!35 to 44 years,1678404
Total!!Margin of Error!!AGE!!35 to 44 years,5041
Total!!Estimate!!AGE!!45 to 54 years,1554808
Total!!Margin of Error!!AGE!!45 to 54 years,4880
Total!!Estimate!!AGE!!55 to 59 years,763751
Total!!Margin of Error!!AGE!!55 to 59 years,10441
Total!!Estimate!!AGE!!60 to 64 years,825979
Total!!Margin of Error!!AGE!!60 to 64 years,10368
Total!!Estimate!!AGE!!65 to 74 years,1295604
Total!!Margin of Error!!AGE!!65 to 74 years,3092
Total!!Estimate!!AGE!!75 years and over,910226
Total!!Margin of Error!!AGE!!75 years and over,2850
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,6369581
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,16192
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,1334388
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,12556
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,70809
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,8042
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,633450
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,5900
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,797471
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,25297
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,981628
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,24930
Total!!Estimate!!Hispanic or Latino origin (of any race),1789264
Total!!Margin of Error!!Hispanic or Latino origin (of any race),3791
"Total!!Estimate!!White alone, not Hispanic or Latino",6113551
"Total!!Margin of Error!!White alone, not Hispanic or Latino",8545
Total!!Estimate!!Population 20 to 64 years,7322239
Total!!Margin of Error!!Population 20 to 64 years,5223
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,3665679
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,4293
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,3656560
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,4153
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,1203909
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,14452
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,249772
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,7732
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,233997
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,8015
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,720140
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,13330
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,772655
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,18527
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,6430874
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,19888
Total!!Estimate!!DISABILITY STATUS!!With any disability,731050
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,18793
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,6505166
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,4809
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,569779
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,13006
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),1528730
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),24839
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,1740360
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,21439
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,2666297
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,22764
Labor Force Participation Rate!!Estimate!!Population 16 years and over,65.4
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.2
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,42.0
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,1.1
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,78.5
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,1.0
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,87.4
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,0.7
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,86.9
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,0.6
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,86.2
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,0.5
Labor Force Participation Rate!!Estimate!!AGE!!45 to 54 years,83.7
Labor Force Participation Rate!!Margin of Error!!AGE!!45 to 54 years,0.5
Labor Force Participation Rate!!Estimate!!AGE!!55 to 59 years,77.1
Labor Force Participation Rate!!Margin of Error!!AGE!!55 to 59 years,1.0
Labor Force Participation Rate!!Estimate!!AGE!!60 to 64 years,62.0
