Label,Value
Total!!Estimate!!Population 16 years and over,577598
Total!!Margin of Error!!Population 16 years and over,2016
Total!!Estimate!!AGE!!16 to 19 years,33972
Total!!Margin of Error!!AGE!!16 to 19 years,3372
Total!!Estimate!!AGE!!20 to 24 years,49734
Total!!Margin of Error!!AGE!!20 to 24 years,4230
Total!!Estimate!!AGE!!25 to 29 years,55327
Total!!Margin of Error!!AGE!!25 to 29 years,2130
Total!!Estimate!!AGE!!30 to 34 years,56523
Total!!Margin of Error!!AGE!!30 to 34 years,1791
Total!!Estimate!!AGE!!35 to 44 years,110131
Total!!Margin of Error!!AGE!!35 to 44 years,2399
Total!!Estimate!!AGE!!45 to 54 years,82182
Total!!Margin of Error!!AGE!!45 to 54 years,2529
Total!!Estimate!!AGE!!55 to 59 years,39971
Total!!Margin of Error!!AGE!!55 to 59 years,2513
Total!!Estimate!!AGE!!60 to 64 years,46760
Total!!Margin of Error!!AGE!!60 to 64 years,2879
Total!!Estimate!!AGE!!65 to 74 years,66638
Total!!Margin of Error!!AGE!!65 to 74 years,1189
Total!!Estimate!!AGE!!75 years and over,36360
Total!!Margin of Error!!AGE!!75 years and over,1269
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,362877
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,3509
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,18553
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,1600
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,71486
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,3453
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,36541
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,1964
