Label,Value
Total!!Estimate!!Population 16 years and over,1558006
Total!!Margin of Error!!Population 16 years and over,2929
Total!!Estimate!!AGE!!16 to 19 years,110161
Total!!Margin of Error!!AGE!!16 to 19 years,3035
Total!!Estimate!!AGE!!20 to 24 years,140599
Total!!Margin of Error!!AGE!!20 to 24 years,2796
Total!!Estimate!!AGE!!25 to 29 years,125649
Total!!Margin of Error!!AGE!!25 to 29 years,2115
Total!!Estimate!!AGE!!30 to 34 years,128558
Total!!Margin of Error!!AGE!!30 to 34 years,2730
Total!!Estimate!!AGE!!35 to 44 years,262121
Total!!Margin of Error!!AGE!!35 to 44 years,2805
Total!!Estimate!!AGE!!45 to 54 years,220460
Total!!Margin of Error!!AGE!!45 to 54 years,2954
Total!!Estimate!!AGE!!55 to 59 years,102776
Total!!Margin of Error!!AGE!!55 to 59 years,3352
Total!!Estimate!!AGE!!60 to 64 years,126757
Total!!Margin of Error!!AGE!!60 to 64 years,3834
Total!!Estimate!!AGE!!65 to 74 years,201646
Total!!Margin of Error!!AGE!!65 to 74 years,1715
Total!!Estimate!!AGE!!75 years and over,139279
Total!!Margin of Error!!AGE!!75 years and over,1398
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,1243826
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,4488
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,69396
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,3428
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,15716
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,2181
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,38259
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,2205
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,71281
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,5132
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,119287
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,5753
Total!!Estimate!!Hispanic or Latino origin (of any race),172386
Total!!Margin of Error!!Hispanic or Latino origin (of any race),1577
"Total!!Estimate!!White alone, not Hispanic or Latino",1213462
"Total!!Margin of Error!!White alone, not Hispanic or Latino",2522
Total!!Estimate!!Population 20 to 64 years,1106920
Total!!Margin of Error!!Population 20 to 64 years,3069
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,562387
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,3016
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,544533
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,2592
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,210025
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,4986
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,41169
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,2893
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,45107
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,2857
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,123749
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,4059
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,109456
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,7544
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,981938
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,7958
Total!!Estimate!!DISABILITY STATUS!!With any disability,123618
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,6138
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,966321
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,3040
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,72393
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,4072
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),209370
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),7491
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,317444
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,7997
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,367114
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,8217
Labor Force Participation Rate!!Estimate!!Population 16 years and over,69.0
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.5
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,53.5
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,2.3
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,83.2
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,1.7
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,88.5
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,1.2
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,89.0
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,1.4
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,87.5
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,0.9
Labor Force Participation Rate!!Estimate!!AGE!!45 to 54 years,86.9
Labor Force Participation Rate!!Margin of Error!!AGE!!45 to 54 years,1.3
Labor Force Participation Rate!!Estimate!!AGE!!55 to 59 years,82.6
Labor Force Participation Rate!!Margin of Error!!AGE!!55 to 59 years,1.7
Labor Force Participation Rate!!Estimate!!AGE!!60 to 64 years,71.3
Labor Force Participation Rate!!Margin of Error!!AGE!!60 to 64 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!65 to 74 years,31.9
Labor Force Participation Rate!!Margin of Error!!AGE!!65 to 74 years,1.4
Labor Force Participation Rate!!Estimate!!AGE!!75 years and over,9.5
Labor Force Participation Rate!!Margin of Error!!AGE!!75 years and over,1.1
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,68.3
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,0.5
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,68.0
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,2.7
