Label,Value
Total!!Estimate!!Population 16 years and over,8818867
Total!!Margin of Error!!Population 16 years and over,7395
Total!!Estimate!!AGE!!16 to 19 years,626394
Total!!Margin of Error!!AGE!!16 to 19 years,9467
Total!!Estimate!!AGE!!20 to 24 years,744354
Total!!Margin of Error!!AGE!!20 to 24 years,9197
Total!!Estimate!!AGE!!25 to 29 years,735418
Total!!Margin of Error!!AGE!!25 to 29 years,7511
Total!!Estimate!!AGE!!30 to 34 years,781199
Total!!Margin of Error!!AGE!!30 to 34 years,8090
Total!!Estimate!!AGE!!35 to 44 years,1486916
Total!!Margin of Error!!AGE!!35 to 44 years,11179
Total!!Estimate!!AGE!!45 to 54 years,1406709
Total!!Margin of Error!!AGE!!45 to 54 years,10166
Total!!Estimate!!AGE!!55 to 59 years,667422
Total!!Margin of Error!!AGE!!55 to 59 years,11270
Total!!Estimate!!AGE!!60 to 64 years,671205
Total!!Margin of Error!!AGE!!60 to 64 years,11405
Total!!Estimate!!AGE!!65 to 74 years,1031064
Total!!Margin of Error!!AGE!!65 to 74 years,4956
Total!!Estimate!!AGE!!75 years and over,668186
Total!!Margin of Error!!AGE!!75 years and over,3445
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,4612901
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,13661
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,2694908
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,13098
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,39356
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,5778
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,409143
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,5426
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
