Label,Value
Total!!Estimate!!Population 16 years and over,3201739
Total!!Margin of Error!!Population 16 years and over,3018
Total!!Estimate!!AGE!!16 to 19 years,233582
Total!!Margin of Error!!AGE!!16 to 19 years,4240
Total!!Estimate!!AGE!!20 to 24 years,283736
Total!!Margin of Error!!AGE!!20 to 24 years,3733
Total!!Estimate!!AGE!!25 to 29 years,260398
Total!!Margin of Error!!AGE!!25 to 29 years,3030
Total!!Estimate!!AGE!!30 to 34 years,279729
Total!!Margin of Error!!AGE!!30 to 34 years,3019
Total!!Estimate!!AGE!!35 to 44 years,539268
Total!!Margin of Error!!AGE!!35 to 44 years,3406
Total!!Estimate!!AGE!!45 to 54 years,460843
Total!!Margin of Error!!AGE!!45 to 54 years,2602
Total!!Estimate!!AGE!!55 to 59 years,218507
Total!!Margin of Error!!AGE!!55 to 59 years,5131
Total!!Estimate!!AGE!!60 to 64 years,248691
Total!!Margin of Error!!AGE!!60 to 64 years,5308
Total!!Estimate!!AGE!!65 to 74 years,401013
Total!!Margin of Error!!AGE!!65 to 74 years,1948
Total!!Estimate!!AGE!!75 years and over,275972
Total!!Margin of Error!!AGE!!75 years and over,1634
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2168653
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,6919
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,216413
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,4957
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,218349
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,4817
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,77454
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,2102
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,109446
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,7354
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,406122
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,12128
Total!!Estimate!!Hispanic or Latino origin (of any race),348517
Total!!Margin of Error!!Hispanic or Latino origin (of any race),1421
"Total!!Estimate!!White alone, not Hispanic or Latino",2090597
"Total!!Margin of Error!!White alone, not Hispanic or Latino",4213
Total!!Estimate!!Population 20 to 64 years,2291172
Total!!Margin of Error!!Population 20 to 64 years,3009
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,1154095
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,2816
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,1137077
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,2436
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,417215
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,6461
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,88128
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,4546
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,91005
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,4068
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,238082
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,6298
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,330654
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,8960
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,1898511
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,9269
Total!!Estimate!!DISABILITY STATUS!!With any disability,351899
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,8545
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,2007436
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,3285
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,207764
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,6634
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),603720
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),10303
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,607066
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,9921
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,588886
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,11365
Labor Force Participation Rate!!Estimate!!Population 16 years and over,61.2
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.3
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,41.0
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,1.5
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,76.1
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,1.3
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,81.8
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,1.1
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,81.5
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,1.0
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,80.5
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,0.9
Labor Force Participation Rate!!Estimate!!AGE!!45 to 54 years,76.9
Labor Force Participation Rate!!Margin of Error!!AGE!!45 to 54 years,0.8
Labor Force Participation Rate!!Estimate!!AGE!!55 to 59 years,71.5
Labor Force Participation Rate!!Margin of Error!!AGE!!55 to 59 years,1.2
Labor Force Participation Rate!!Estimate!!AGE!!60 to 64 years,55.0
Labor Force Participation Rate!!Margin of Error!!AGE!!60 to 64 years,1.3
Labor Force Participation Rate!!Estimate!!AGE!!65 to 74 years,25.9
Labor Force Participation Rate!!Margin of Error!!AGE!!65 to 74 years,0.9
Labor Force Participation Rate!!Estimate!!AGE!!75 years and over,7.5
Labor Force Participation Rate!!Margin of Error!!AGE!!75 years and over,0.7
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,59.9
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,0.4
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,60.4
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,1.7
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,61.8
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,1.0
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,63.8
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,2.4
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999.0
Annotation of Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999.0
Annotation of Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,71.3
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,2.2
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,64.7
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,1.1
Labor Force Participation Rate!!Estimate!!Hispanic or Latino origin (of any race),70.1
Labor Force Participation Rate!!Margin of Error!!Hispanic or Latino origin (of any race),1.2
"Labor Force Participation Rate!!Estimate!!White alone, not Hispanic or Latino",59.5
"Labor Force Participation Rate!!Margin of Error!!White alone, not Hispanic or Latino",0.4
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years,75.9
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years,0.4
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Male,80.8
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,0.5
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female,70.8
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,0.6
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,72.5
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,1.0
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,67.5
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,2.5
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,64.6
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,2.5
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,77.3
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,1.3
Labor Force Participation Rate!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,46.6
Labor Force Participation Rate!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,1.4
Labor Force Participation Rate!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,82.8
Labor Force Participation Rate!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,0.4
Labor Force Participation Rate!!Estimate!!DISABILITY STATUS!!With any disability,51.0
Labor Force Participation Rate!!Margin of Error!!DISABILITY STATUS!!With any disability,1.3
Labor Force Participation Rate!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,75.8
Labor Force Participation Rate!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,0.4
Labor Force Participation Rate!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,59.6
Labor Force Participation Rate!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,1.5
Labor Force Participation Rate!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),69.4
Labor Force Participation Rate!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),0.9
Labor Force Participation Rate!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,77.4
