Label,Value
Total!!Estimate!!Population 16 years and over,1180683
Total!!Margin of Error!!Population 16 years and over,2191
Total!!Estimate!!AGE!!16 to 19 years,63816
Total!!Margin of Error!!AGE!!16 to 19 years,2743
Total!!Estimate!!AGE!!20 to 24 years,77407
Total!!Margin of Error!!AGE!!20 to 24 years,2240
Total!!Estimate!!AGE!!25 to 29 years,79804
Total!!Margin of Error!!AGE!!25 to 29 years,1694
Total!!Estimate!!AGE!!30 to 34 years,88461
Total!!Margin of Error!!AGE!!30 to 34 years,1474
Total!!Estimate!!AGE!!35 to 44 years,175757
Total!!Margin of Error!!AGE!!35 to 44 years,1947
Total!!Estimate!!AGE!!45 to 54 years,168102
Total!!Margin of Error!!AGE!!45 to 54 years,1882
Total!!Estimate!!AGE!!55 to 59 years,95023
Total!!Margin of Error!!AGE!!55 to 59 years,3319
Total!!Estimate!!AGE!!60 to 64 years,112193
Total!!Margin of Error!!AGE!!60 to 64 years,3470
Total!!Estimate!!AGE!!65 to 74 years,189807
Total!!Margin of Error!!AGE!!65 to 74 years,974
Total!!Estimate!!AGE!!75 years and over,130313
Total!!Margin of Error!!AGE!!75 years and over,945
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,1075346
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,4133
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,14268
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,1248
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
