Label,Value
Total!!Estimate!!Population 16 years and over,6049109
Total!!Margin of Error!!Population 16 years and over,5095
Total!!Estimate!!AGE!!16 to 19 years,400258
Total!!Margin of Error!!AGE!!16 to 19 years,5878
Total!!Estimate!!AGE!!20 to 24 years,498597
Total!!Margin of Error!!AGE!!20 to 24 years,3903
Total!!Estimate!!AGE!!25 to 29 years,506283
Total!!Margin of Error!!AGE!!25 to 29 years,2593
Total!!Estimate!!AGE!!30 to 34 years,520705
Total!!Margin of Error!!AGE!!30 to 34 years,2616
Total!!Estimate!!AGE!!35 to 44 years,942328
Total!!Margin of Error!!AGE!!35 to 44 years,3394
Total!!Estimate!!AGE!!45 to 54 years,862865
Total!!Margin of Error!!AGE!!45 to 54 years,3741
Total!!Estimate!!AGE!!55 to 59 years,412511
Total!!Margin of Error!!AGE!!55 to 59 years,9767
Total!!Estimate!!AGE!!60 to 64 years,467831
Total!!Margin of Error!!AGE!!60 to 64 years,9747
Total!!Estimate!!AGE!!65 to 74 years,808232
Total!!Margin of Error!!AGE!!65 to 74 years,2422
Total!!Estimate!!AGE!!75 years and over,629499
Total!!Margin of Error!!AGE!!75 years and over,2078
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,3705744
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,17222
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,274599
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,6441
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,227403
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,6805
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,228718
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,4881
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,12959
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,1629
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,530458
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,19771
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,1069228
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,20752
Total!!Estimate!!Hispanic or Latino origin (of any race),1737034
Total!!Margin of Error!!Hispanic or Latino origin (of any race),3282
"Total!!Estimate!!White alone, not Hispanic or Latino",3379114
"Total!!Margin of Error!!White alone, not Hispanic or Latino",6351
Total!!Estimate!!Population 20 to 64 years,4211120
Total!!Margin of Error!!Population 20 to 64 years,4550
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,2132189
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,3190
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,2078931
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,2598
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,694759
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,13122
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,137027
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,7404
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,139752
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,6382
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,417980
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,11577
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,474346
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,20220
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,3658930
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,20434
Total!!Estimate!!DISABILITY STATUS!!With any disability,470437
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,15594
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,3712523
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,3369
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,402585
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,11991
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),858371
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),17219
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,1186873
