Label,Value
Total!!Estimate!!Population 16 years and over,3506067
Total!!Margin of Error!!Population 16 years and over,4439
Total!!Estimate!!AGE!!16 to 19 years,202035
Total!!Margin of Error!!AGE!!16 to 19 years,5242
Total!!Estimate!!AGE!!20 to 24 years,253357
Total!!Margin of Error!!AGE!!20 to 24 years,3859
Total!!Estimate!!AGE!!25 to 29 years,278480
Total!!Margin of Error!!AGE!!25 to 29 years,3555
Total!!Estimate!!AGE!!30 to 34 years,313412
Total!!Margin of Error!!AGE!!30 to 34 years,3799
Total!!Estimate!!AGE!!35 to 44 years,600748
Total!!Margin of Error!!AGE!!35 to 44 years,4187
Total!!Estimate!!AGE!!45 to 54 years,522968
Total!!Margin of Error!!AGE!!45 to 54 years,3534
Total!!Estimate!!AGE!!55 to 59 years,239220
Total!!Margin of Error!!AGE!!55 to 59 years,6675
Total!!Estimate!!AGE!!60 to 64 years,267973
Total!!Margin of Error!!AGE!!60 to 64 years,6573
Total!!Estimate!!AGE!!65 to 74 years,492499
Total!!Margin of Error!!AGE!!65 to 74 years,2773
Total!!Estimate!!AGE!!75 years and over,335375
Total!!Margin of Error!!AGE!!75 years and over,2855
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2666431
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,9198
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,69697
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,2823
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,36900
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,3675
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,167318
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,4152
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,162163
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,9901
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,392236
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,11023
Total!!Estimate!!Hispanic or Latino origin (of any race),453991
Total!!Margin of Error!!Hispanic or Latino origin (of any race),2478
"Total!!Estimate!!White alone, not Hispanic or Latino",2577339
"Total!!Margin of Error!!White alone, not Hispanic or Latino",5943
Total!!Estimate!!Population 20 to 64 years,2476158
Total!!Margin of Error!!Population 20 to 64 years,4818
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,1250355
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,3329
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,1225803
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,3626
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,393594
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,8326
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,88969
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,4939
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,67544
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,4731
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,237081
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,7336
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,294538
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,10074
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,2150209
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,10298
Total!!Estimate!!DISABILITY STATUS!!With any disability,304919
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,9984
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,2222801
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,4646
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,188698
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,8751
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),480772
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),12270
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,690631
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,14612
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,862700
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,13465
Labor Force Participation Rate!!Estimate!!Population 16 years and over,62.6
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.4
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,42.9
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,2.0
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,79.7
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,1.5
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,85.0
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,1.2
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,83.9
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,1.1
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,84.3
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,0.8
Labor Force Participation Rate!!Estimate!!AGE!!45 to 54 years,82.8
Labor Force Participation Rate!!Margin of Error!!AGE!!45 to 54 years,1.0
Labor Force Participation Rate!!Estimate!!AGE!!55 to 59 years,71.5
Labor Force Participation Rate!!Margin of Error!!AGE!!55 to 59 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!60 to 64 years,58.0
Labor Force Participation Rate!!Margin of Error!!AGE!!60 to 64 years,1.5
Labor Force Participation Rate!!Estimate!!AGE!!65 to 74 years,24.3
Labor Force Participation Rate!!Margin of Error!!AGE!!65 to 74 years,1.1
Labor Force Participation Rate!!Estimate!!AGE!!75 years and over,5.7
Labor Force Participation Rate!!Margin of Error!!AGE!!75 years and over,0.6
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,60.1
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,0.5
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,66.7
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,3.4
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,65.6
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,3.2
