Label,Value
Total!!Estimate!!Population 16 years and over,547286
Total!!Margin of Error!!Population 16 years and over,1485
Total!!Estimate!!AGE!!16 to 19 years,35332
Total!!Margin of Error!!AGE!!16 to 19 years,2142
Total!!Estimate!!AGE!!20 to 24 years,40699
Total!!Margin of Error!!AGE!!20 to 24 years,2218
Total!!Estimate!!AGE!!25 to 29 years,36520
Total!!Margin of Error!!AGE!!25 to 29 years,1470
Total!!Estimate!!AGE!!30 to 34 years,39653
Total!!Margin of Error!!AGE!!30 to 34 years,926
Total!!Estimate!!AGE!!35 to 44 years,81880
Total!!Margin of Error!!AGE!!35 to 44 years,1121
Total!!Estimate!!AGE!!45 to 54 years,76737
Total!!Margin of Error!!AGE!!45 to 54 years,1248
Total!!Estimate!!AGE!!55 to 59 years,41956
Total!!Margin of Error!!AGE!!55 to 59 years,2477
Total!!Estimate!!AGE!!60 to 64 years,51088
Total!!Margin of Error!!AGE!!60 to 64 years,2452
Total!!Estimate!!AGE!!65 to 74 years,85810
Total!!Margin of Error!!AGE!!65 to 74 years,796
Total!!Estimate!!AGE!!75 years and over,57611
Total!!Margin of Error!!AGE!!75 years and over,623
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,496173
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2393
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
