Label,Value
Total!!Estimate!!Population 16 years and over,4370726
Total!!Margin of Error!!Population 16 years and over,4698
Total!!Estimate!!AGE!!16 to 19 years,287022
Total!!Margin of Error!!AGE!!16 to 19 years,7524
Total!!Estimate!!AGE!!20 to 24 years,338310
Total!!Margin of Error!!AGE!!20 to 24 years,6102
Total!!Estimate!!AGE!!25 to 29 years,328099
Total!!Margin of Error!!AGE!!25 to 29 years,5926
Total!!Estimate!!AGE!!30 to 34 years,349358
Total!!Margin of Error!!AGE!!30 to 34 years,4817
Total!!Estimate!!AGE!!35 to 44 years,688903
Total!!Margin of Error!!AGE!!35 to 44 years,5678
Total!!Estimate!!AGE!!45 to 54 years,637492
Total!!Margin of Error!!AGE!!45 to 54 years,4999
Total!!Estimate!!AGE!!55 to 59 years,333118
Total!!Margin of Error!!AGE!!55 to 59 years,9369
Total!!Estimate!!AGE!!60 to 64 years,370330
Total!!Margin of Error!!AGE!!60 to 64 years,9600
Total!!Estimate!!AGE!!65 to 74 years,621496
Total!!Margin of Error!!AGE!!65 to 74 years,3220
Total!!Estimate!!AGE!!75 years and over,416598
Total!!Margin of Error!!AGE!!75 years and over,2673
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2861157
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,9133
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,1044148
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,7978
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,17500
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,2995
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,79511
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,2822
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
