Label,Value
Total!!Estimate!!Population 16 years and over,924869
Total!!Margin of Error!!Population 16 years and over,1929
Total!!Estimate!!AGE!!16 to 19 years,53752
Total!!Margin of Error!!AGE!!16 to 19 years,2584
Total!!Estimate!!AGE!!20 to 24 years,75272
Total!!Margin of Error!!AGE!!20 to 24 years,2103
Total!!Estimate!!AGE!!25 to 29 years,69333
Total!!Margin of Error!!AGE!!25 to 29 years,1949
Total!!Estimate!!AGE!!30 to 34 years,75302
Total!!Margin of Error!!AGE!!30 to 34 years,2180
Total!!Estimate!!AGE!!35 to 44 years,150709
Total!!Margin of Error!!AGE!!35 to 44 years,2194
Total!!Estimate!!AGE!!45 to 54 years,125811
Total!!Margin of Error!!AGE!!45 to 54 years,2492
Total!!Estimate!!AGE!!55 to 59 years,64814
Total!!Margin of Error!!AGE!!55 to 59 years,3059
Total!!Estimate!!AGE!!60 to 64 years,77926
Total!!Margin of Error!!AGE!!60 to 64 years,2892
Total!!Estimate!!AGE!!65 to 74 years,141131
Total!!Margin of Error!!AGE!!65 to 74 years,1316
Total!!Estimate!!AGE!!75 years and over,90819
Total!!Margin of Error!!AGE!!75 years and over,877
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,797008
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,3168
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,46598
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,1969
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,11927
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,2258
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,57532
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,3420
Total!!Estimate!!Hispanic or Latino origin (of any race),36301
Total!!Margin of Error!!Hispanic or Latino origin (of any race),812
"Total!!Estimate!!White alone, not Hispanic or Latino",787425
"Total!!Margin of Error!!White alone, not Hispanic or Latino",2923
Total!!Estimate!!Population 20 to 64 years,639167
Total!!Margin of Error!!Population 20 to 64 years,2334
