Label,Value
Total!!Estimate!!Population 16 years and over,622500
Total!!Margin of Error!!Population 16 years and over,2487
Total!!Estimate!!AGE!!16 to 19 years,43229
Total!!Margin of Error!!AGE!!16 to 19 years,2694
Total!!Estimate!!AGE!!20 to 24 years,59265
Total!!Margin of Error!!AGE!!20 to 24 years,3128
Total!!Estimate!!AGE!!25 to 29 years,59807
Total!!Margin of Error!!AGE!!25 to 29 years,2835
Total!!Estimate!!AGE!!30 to 34 years,55024
Total!!Margin of Error!!AGE!!30 to 34 years,2286
Total!!Estimate!!AGE!!35 to 44 years,106705
Total!!Margin of Error!!AGE!!35 to 44 years,3157
Total!!Estimate!!AGE!!45 to 54 years,76863
Total!!Margin of Error!!AGE!!45 to 54 years,2214
Total!!Estimate!!AGE!!55 to 59 years,39245
Total!!Margin of Error!!AGE!!55 to 59 years,2630
Total!!Estimate!!AGE!!60 to 64 years,48407
Total!!Margin of Error!!AGE!!60 to 64 years,2574
Total!!Estimate!!AGE!!65 to 74 years,77639
Total!!Margin of Error!!AGE!!65 to 74 years,1015
Total!!Estimate!!AGE!!75 years and over,56316
Total!!Margin of Error!!AGE!!75 years and over,1040
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,527134
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2722
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,23905
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,1922
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,9753
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,2247
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,32992
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,3546
Total!!Estimate!!Hispanic or Latino origin (of any race),26246
Total!!Margin of Error!!Hispanic or Latino origin (of any race),1762
"Total!!Estimate!!White alone, not Hispanic or Latino",520582
"Total!!Margin of Error!!White alone, not Hispanic or Latino",2034
Total!!Estimate!!Population 20 to 64 years,445316
Total!!Margin of Error!!Population 20 to 64 years,3438
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,234313
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,3111
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,211003
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,2755
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,77186
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,3581
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,19427
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,2150
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,15783
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,1941
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,41976
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,2716
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,41954
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,3662
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,395509
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,4571
Total!!Estimate!!DISABILITY STATUS!!With any disability,47239
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,4009
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,386051
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,3410
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,17610
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,2262
