Label,Value
Total!!Estimate!!Population 16 years and over,7520182
Total!!Margin of Error!!Population 16 years and over,4811
Total!!Estimate!!AGE!!16 to 19 years,456431
Total!!Margin of Error!!AGE!!16 to 19 years,5983
Total!!Estimate!!AGE!!20 to 24 years,552670
Total!!Margin of Error!!AGE!!20 to 24 years,5089
Total!!Estimate!!AGE!!25 to 29 years,567536
Total!!Margin of Error!!AGE!!25 to 29 years,2579
Total!!Estimate!!AGE!!30 to 34 years,615144
Total!!Margin of Error!!AGE!!30 to 34 years,3197
Total!!Estimate!!AGE!!35 to 44 years,1238614
Total!!Margin of Error!!AGE!!35 to 44 years,3998
Total!!Estimate!!AGE!!45 to 54 years,1193831
Total!!Margin of Error!!AGE!!45 to 54 years,3714
Total!!Estimate!!AGE!!55 to 59 years,616330
Total!!Margin of Error!!AGE!!55 to 59 years,11750
Total!!Estimate!!AGE!!60 to 64 years,632849
Total!!Margin of Error!!AGE!!60 to 64 years,11594
Total!!Estimate!!AGE!!65 to 74 years,954259
Total!!Margin of Error!!AGE!!65 to 74 years,2352
Total!!Estimate!!AGE!!75 years and over,692518
Total!!Margin of Error!!AGE!!75 years and over,2165
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,4173695
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,14957
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,944956
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,9719
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,55326
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,8271
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,775906
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,4584
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,752247
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,20040
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,815981
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,21743
Total!!Estimate!!Hispanic or Latino origin (of any race),1575217
Total!!Margin of Error!!Hispanic or Latino origin (of any race),2569
"Total!!Estimate!!White alone, not Hispanic or Latino",3980384
"Total!!Margin of Error!!White alone, not Hispanic or Latino",7055
Total!!Estimate!!Population 20 to 64 years,5416974
Total!!Margin of Error!!Population 20 to 64 years,4147
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,2702664
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,3230
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,2714310
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,2835
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,948869
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,12628
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,215062
