Label,Value
Total!!Estimate!!Population 16 years and over,7066427
Total!!Margin of Error!!Population 16 years and over,5678
Total!!Estimate!!AGE!!16 to 19 years,466323
Total!!Margin of Error!!AGE!!16 to 19 years,9349
Total!!Estimate!!AGE!!20 to 24 years,562765
Total!!Margin of Error!!AGE!!20 to 24 years,8354
Total!!Estimate!!AGE!!25 to 29 years,564757
Total!!Margin of Error!!AGE!!25 to 29 years,4881
Total!!Estimate!!AGE!!30 to 34 years,597415
Total!!Margin of Error!!AGE!!30 to 34 years,6700
Total!!Estimate!!AGE!!35 to 44 years,1208026
Total!!Margin of Error!!AGE!!35 to 44 years,7965
Total!!Estimate!!AGE!!45 to 54 years,1065740
Total!!Margin of Error!!AGE!!45 to 54 years,6350
Total!!Estimate!!AGE!!55 to 59 years,540862
Total!!Margin of Error!!AGE!!55 to 59 years,10925
Total!!Estimate!!AGE!!60 to 64 years,561608
Total!!Margin of Error!!AGE!!60 to 64 years,10456
Total!!Estimate!!AGE!!65 to 74 years,880968
Total!!Margin of Error!!AGE!!65 to 74 years,4697
Total!!Estimate!!AGE!!75 years and over,617963
Total!!Margin of Error!!AGE!!75 years and over,3716
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,4357826
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,9649
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,1302463
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,9812
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,26550
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,3974
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,505318
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,6011
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,295694
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,14798
