Label,Value
Total!!Estimate!!Population 16 years and over,2987218
Total!!Margin of Error!!Population 16 years and over,3087
Total!!Estimate!!AGE!!16 to 19 years,195079
Total!!Margin of Error!!AGE!!16 to 19 years,4156
Total!!Estimate!!AGE!!20 to 24 years,232217
Total!!Margin of Error!!AGE!!20 to 24 years,3152
Total!!Estimate!!AGE!!25 to 29 years,219887
Total!!Margin of Error!!AGE!!25 to 29 years,2297
Total!!Estimate!!AGE!!30 to 34 years,230580
Total!!Margin of Error!!AGE!!30 to 34 years,2124
Total!!Estimate!!AGE!!35 to 44 years,469414
Total!!Margin of Error!!AGE!!35 to 44 years,2370
Total!!Estimate!!AGE!!45 to 54 years,441639
Total!!Margin of Error!!AGE!!45 to 54 years,2053
Total!!Estimate!!AGE!!55 to 59 years,242945
Total!!Margin of Error!!AGE!!55 to 59 years,6864
Total!!Estimate!!AGE!!60 to 64 years,265426
Total!!Margin of Error!!AGE!!60 to 64 years,7007
Total!!Estimate!!AGE!!65 to 74 years,394923
Total!!Margin of Error!!AGE!!65 to 74 years,2051
Total!!Estimate!!AGE!!75 years and over,295108
Total!!Margin of Error!!AGE!!75 years and over,2133
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,1999509
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,9598
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,316870
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,6431
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,144164
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,3337
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,235959
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,11657
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,277855
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,11674
Total!!Estimate!!Hispanic or Latino origin (of any race),496493
Total!!Margin of Error!!Hispanic or Latino origin (of any race),1407
"Total!!Estimate!!White alone, not Hispanic or Latino",1919192
"Total!!Margin of Error!!White alone, not Hispanic or Latino",7815
Total!!Estimate!!Population 20 to 64 years,2102108
Total!!Margin of Error!!Population 20 to 64 years,3215
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,1044429
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,2560
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,1057679
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,1953
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,350913
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,8554
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,77197
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,5492
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,61950
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,5408
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,211766
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,7830
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,193740
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,10587
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,1868162
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,11463
Total!!Estimate!!DISABILITY STATUS!!With any disability,201434
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,9233
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,1869891
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,2753
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,138075
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,8288
