Label,Value
Total!!Estimate!!Population 16 years and over,1558313
Total!!Margin of Error!!Population 16 years and over,2385
Total!!Estimate!!AGE!!16 to 19 years,119327
Total!!Margin of Error!!AGE!!16 to 19 years,4325
Total!!Estimate!!AGE!!20 to 24 years,133282
Total!!Margin of Error!!AGE!!20 to 24 years,3958
Total!!Estimate!!AGE!!25 to 29 years,123741
Total!!Margin of Error!!AGE!!25 to 29 years,2378
Total!!Estimate!!AGE!!30 to 34 years,130577
Total!!Margin of Error!!AGE!!30 to 34 years,2826
Total!!Estimate!!AGE!!35 to 44 years,258809
Total!!Margin of Error!!AGE!!35 to 44 years,3082
Total!!Estimate!!AGE!!45 to 54 years,224893
Total!!Margin of Error!!AGE!!45 to 54 years,2722
Total!!Estimate!!AGE!!55 to 59 years,104600
Total!!Margin of Error!!AGE!!55 to 59 years,4343
Total!!Estimate!!AGE!!60 to 64 years,120825
Total!!Margin of Error!!AGE!!60 to 64 years,4050
Total!!Estimate!!AGE!!65 to 74 years,207695
Total!!Margin of Error!!AGE!!65 to 74 years,1741
Total!!Estimate!!AGE!!75 years and over,134564
Total!!Margin of Error!!AGE!!75 years and over,1067
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,1295705
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,7575
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,17400
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,1939
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,22880
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,1823
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,78261
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,7158
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,130139
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,8229
Total!!Estimate!!Hispanic or Latino origin (of any race),189303
Total!!Margin of Error!!Hispanic or Latino origin (of any race),1272
"Total!!Estimate!!White alone, not Hispanic or Latino",1252998
"Total!!Margin of Error!!White alone, not Hispanic or Latino",4709
Total!!Estimate!!Population 20 to 64 years,1096727
Total!!Margin of Error!!Population 20 to 64 years,4423
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,555998
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,2396
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,540729
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,3455
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,209762
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,4909
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,43260
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,3354
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,44725
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,3443
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,121777
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,4286
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,102729
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,6537
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,971246
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,7732
Total!!Estimate!!DISABILITY STATUS!!With any disability,137328
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,7567
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,963445
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,3183
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,77801
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,4970
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),248684
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),8426
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,316572
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,7691
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,320388
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,7352
Labor Force Participation Rate!!Estimate!!Population 16 years and over,62.6
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.5
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,49.9
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,2.0
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,80.9
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,1.9
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,81.9
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,82.7
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,1.7
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,81.9
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,1.4
Labor Force Participation Rate!!Estimate!!AGE!!45 to 54 years,83.1
Labor Force Participation Rate!!Margin of Error!!AGE!!45 to 54 years,1.3
Labor Force Participation Rate!!Estimate!!AGE!!55 to 59 years,75.4
Labor Force Participation Rate!!Margin of Error!!AGE!!55 to 59 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!60 to 64 years,54.4
Labor Force Participation Rate!!Margin of Error!!AGE!!60 to 64 years,2.5
Labor Force Participation Rate!!Estimate!!AGE!!65 to 74 years,22.6
Labor Force Participation Rate!!Margin of Error!!AGE!!65 to 74 years,1.3
Labor Force Participation Rate!!Estimate!!AGE!!75 years and over,6.6
Labor Force Participation Rate!!Margin of Error!!AGE!!75 years and over,0.9
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,61.6
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,0.6
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999.0
Annotation of Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,-999999999.0
Annotation of Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,N
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,60.1
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,5.8
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,63.6
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,4.5
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999.0
Annotation of Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999.0
Annotation of Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,70.7
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,2.8
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,67.7
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,2.3
Labor Force Participation Rate!!Estimate!!Hispanic or Latino origin (of any race),70.2
Labor Force Participation Rate!!Margin of Error!!Hispanic or Latino origin (of any race),2.2
"Labor Force Participation Rate!!Estimate!!White alone, not Hispanic or Latino",61.4
"Labor Force Participation Rate!!Margin of Error!!White alone, not Hispanic or Latino",0.6
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years,78.5
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years,0.7
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Male,83.8
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,0.9
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female,73.0
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,1.1
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,71.3
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,2.1
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,67.7
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,3.7
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,58.5
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,3.7
Labor Force Participation Rate!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,77.3
Labor Force Participation Rate!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,2.5
Labor Force Participation Rate!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,51.5
Labor Force Participation Rate!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,3.2
