Label,Value
Total!!Estimate!!Population 16 years and over,2452773
Total!!Margin of Error!!Population 16 years and over,3564
Total!!Estimate!!AGE!!16 to 19 years,170804
Total!!Margin of Error!!AGE!!16 to 19 years,6361
Total!!Estimate!!AGE!!20 to 24 years,203715
Total!!Margin of Error!!AGE!!20 to 24 years,5685
Total!!Estimate!!AGE!!25 to 29 years,191200
Total!!Margin of Error!!AGE!!25 to 29 years,3728
Total!!Estimate!!AGE!!30 to 34 years,201994
Total!!Margin of Error!!AGE!!30 to 34 years,4066
Total!!Estimate!!AGE!!35 to 44 years,399179
Total!!Margin of Error!!AGE!!35 to 44 years,5743
Total!!Estimate!!AGE!!45 to 54 years,359350
Total!!Margin of Error!!AGE!!45 to 54 years,4660
Total!!Estimate!!AGE!!55 to 59 years,175535
Total!!Margin of Error!!AGE!!55 to 59 years,5542
Total!!Estimate!!AGE!!60 to 64 years,200090
Total!!Margin of Error!!AGE!!60 to 64 years,5373
Total!!Estimate!!AGE!!65 to 74 years,321230
Total!!Margin of Error!!AGE!!65 to 74 years,3490
Total!!Estimate!!AGE!!75 years and over,229676
Total!!Margin of Error!!AGE!!75 years and over,2385
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,1741153
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,8833
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,339863
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,4512
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,14566
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,2444
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,41966
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,2357
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,58825
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,5399
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,247133
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,9971
Total!!Estimate!!Hispanic or Latino origin (of any race),197990
Total!!Margin of Error!!Hispanic or Latino origin (of any race),2140
"Total!!Estimate!!White alone, not Hispanic or Latino",1705263
"Total!!Margin of Error!!White alone, not Hispanic or Latino",7998
Total!!Estimate!!Population 20 to 64 years,1731063
Total!!Margin of Error!!Population 20 to 64 years,5142
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,862709
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,3749
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,868354
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,4047
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,309993
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,9075
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,65004
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,4028
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,63987
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,4215
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,181002
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,6924
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,244422
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,9829
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,1444757
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,11317
Total!!Estimate!!DISABILITY STATUS!!With any disability,275967
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,8498
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,1527348
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,5176
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,158965
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,7799
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),499078
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),10749
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,450068
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,11146
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,419237
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,11408
Labor Force Participation Rate!!Estimate!!Population 16 years and over,58.8
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.5
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,37.4
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,1.9
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,75.8
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,2.2
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,82.8
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,1.5
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,82.5
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,1.7
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,78.6
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,1.3
Labor Force Participation Rate!!Estimate!!AGE!!45 to 54 years,77.9
Labor Force Participation Rate!!Margin of Error!!AGE!!45 to 54 years,1.2
Labor Force Participation Rate!!Estimate!!AGE!!55 to 59 years,67.5
Labor Force Participation Rate!!Margin of Error!!AGE!!55 to 59 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!60 to 64 years,49.1
Labor Force Participation Rate!!Margin of Error!!AGE!!60 to 64 years,1.7
Labor Force Participation Rate!!Estimate!!AGE!!65 to 74 years,22.0
Labor Force Participation Rate!!Margin of Error!!AGE!!65 to 74 years,1.2
Labor Force Participation Rate!!Estimate!!AGE!!75 years and over,7.4
Labor Force Participation Rate!!Margin of Error!!AGE!!75 years and over,0.8
Labor Force Participation Rate!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,57.3
Labor Force Participation Rate!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,0.5
