Label,Value
Total!!Estimate!!Population 16 years and over,1172357
Total!!Margin of Error!!Population 16 years and over,1789
Total!!Estimate!!AGE!!16 to 19 years,61727
Total!!Margin of Error!!AGE!!16 to 19 years,2109
Total!!Estimate!!AGE!!20 to 24 years,85733
Total!!Margin of Error!!AGE!!20 to 24 years,1675
Total!!Estimate!!AGE!!25 to 29 years,86607
Total!!Margin of Error!!AGE!!25 to 29 years,1694
Total!!Estimate!!AGE!!30 to 34 years,99146
Total!!Margin of Error!!AGE!!30 to 34 years,1774
Total!!Estimate!!AGE!!35 to 44 years,192516
Total!!Margin of Error!!AGE!!35 to 44 years,2188
Total!!Estimate!!AGE!!45 to 54 years,167524
Total!!Margin of Error!!AGE!!45 to 54 years,1671
Total!!Estimate!!AGE!!55 to 59 years,84903
Total!!Margin of Error!!AGE!!55 to 59 years,2954
Total!!Estimate!!AGE!!60 to 64 years,90849
Total!!Margin of Error!!AGE!!60 to 64 years,3042
Total!!Estimate!!AGE!!65 to 74 years,166206
Total!!Margin of Error!!AGE!!65 to 74 years,802
Total!!Estimate!!AGE!!75 years and over,137146
Total!!Margin of Error!!AGE!!75 years and over,848
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,274910
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2243
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,20294
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,1632
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,-999999999
Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,N
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,467663
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,6981
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,105986
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,4150
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,20291
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,2896
Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,280851
Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,8892
Total!!Estimate!!Hispanic or Latino origin (of any race),96857
Total!!Margin of Error!!Hispanic or Latino origin (of any race),607
"Total!!Estimate!!White alone, not Hispanic or Latino",263996
"Total!!Margin of Error!!White alone, not Hispanic or Latino",1627
Total!!Estimate!!Population 20 to 64 years,807278
Total!!Margin of Error!!Population 20 to 64 years,1737
Total!!Estimate!!Population 20 to 64 years!!SEX!!Male,413090
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Male,1304
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female,394188
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female,1317
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,128458
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years,4412
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,28401
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only,2646
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,24853
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17 years,2599
Total!!Estimate!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,75204
Total!!Margin of Error!!Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 to 17 years only,4287
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,73529
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level,5367
Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,714012
Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level,5808
Total!!Estimate!!DISABILITY STATUS!!With any disability,82684
Total!!Margin of Error!!DISABILITY STATUS!!With any disability,4808
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,721545
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,1918
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,45141
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,4739
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),183859
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),6841
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,219868
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,6473
Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,272677
Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher,6652
Labor Force Participation Rate!!Estimate!!Population 16 years and over,63.0
Labor Force Participation Rate!!Margin of Error!!Population 16 years and over,0.6
Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years,38.6
Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years,3.1
Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years,78.3
Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years,2.5
Labor Force Participation Rate!!Estimate!!AGE!!25 to 29 years,85.1
Labor Force Participation Rate!!Margin of Error!!AGE!!25 to 29 years,2.0
Labor Force Participation Rate!!Estimate!!AGE!!30 to 34 years,83.2
Labor Force Participation Rate!!Margin of Error!!AGE!!30 to 34 years,1.8
Labor Force Participation Rate!!Estimate!!AGE!!35 to 44 years,84.6
Labor Force Participation Rate!!Margin of Error!!AGE!!35 to 44 years,1.4
