Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,9520298
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,9520298
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,6042703
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,63.5
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,6027500
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,63.3
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,5784101
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,60.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,243399
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.6
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,15203
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.2
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,3477595
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,36.5
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,6027500
Percent!!EMPLOYMENT STATUS!!Civilian labor force,6027500
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,4865747
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,4865747
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,2898764
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,59.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,2894178
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,59.5
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,2782164
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,57.2
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,755463
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,755463
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,533100
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,70.6
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1667406
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1667406
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,1276774
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,76.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,5692277
Percent!!COMMUTING TO WORK!!Workers 16 years and over,5692277
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",4294109
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",75.4
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",460336
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),63941
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),1.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,114668
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,2.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,82877
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,676346
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,11.9
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),23.5
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,5784101
Percent!!OCCUPATION!!Civilian employed population 16 years and over,5784101
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",2389233
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",41.3
