Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,547286
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,547286
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,355375
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,64.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,355022
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,64.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,345752
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,63.2
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,9270
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,1.7
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,353
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,191911
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,35.1
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,355022
Percent!!EMPLOYMENT STATUS!!Civilian labor force,355022
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,2.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,276185
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,276185
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,173760
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,62.9
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,173688
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,62.9
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,168954
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,61.2
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,31514
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,31514
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,23659
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,75.1
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,77358
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,77358
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,63787
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,82.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,339587
Percent!!COMMUTING TO WORK!!Workers 16 years and over,339587
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",231289
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",68.1
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",28744
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),3184
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.9
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,15450
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,4.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,5878
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.7
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,55042
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,16.2
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),24.2
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,345752
Percent!!OCCUPATION!!Civilian employed population 16 years and over,345752
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",163418
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",47.3
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,51971
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,15.0
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,59819
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,17.3
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",33313
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",9.6
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",37231
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",10.8
Estimate!!INDUSTRY!!Civilian employed population 16 years and over,345752
Percent!!INDUSTRY!!Civilian employed population 16 years and over,345752
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",8502
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",2.5
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,29472
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,8.5
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,34128
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,9.9
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,4939
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,1.4
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,36019
