Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,1172357
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,1172357
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,738940
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,63.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,692259
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,59.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,667835
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,57.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,24424
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,46681
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,4.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,433417
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,37.0
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,692259
Percent!!EMPLOYMENT STATUS!!Civilian labor force,692259
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,3.5
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,588159
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,588159
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,348069
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,59.2
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,341385
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,58.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,330536
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,56.2
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,85641
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,85641
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,61141
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,71.4
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,186555
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,186555
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,140635
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,75.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,697762
