Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,7520182
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,7520182
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,5032256
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,66.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,5023152
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,66.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,4785505
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,63.6
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,237647
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,3.2
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,9104
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,2487926
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,33.1
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,5023152
Percent!!EMPLOYMENT STATUS!!Civilian labor force,5023152
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.7
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,3850944
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,3850944
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,2394450
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,62.2
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,2393258
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,62.1
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,2277875
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,59.2
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,604274
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,604274
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,447918
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,74.1
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1329220
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1329220
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,1021185
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,76.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,4687400
Percent!!COMMUTING TO WORK!!Workers 16 years and over,4687400
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",2967195
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",63.3
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",375778
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),449884
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),9.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,117153
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,2.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,120065
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,2.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,657325
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,14.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),31.4
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,4785505
