Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,725788
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,725788
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,488674
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,67.3
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,485323
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,66.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,472581
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,65.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,12742
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,1.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,3351
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.5
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,237114
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,32.7
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,485323
Percent!!EMPLOYMENT STATUS!!Civilian labor force,485323
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,2.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,360114
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,360114
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,230580
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,64.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,230320
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,64.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,222814
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,61.9
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,63711
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,63711
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,48150
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,75.6
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,143633
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,143633
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,115492
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,80.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,468617
Percent!!COMMUTING TO WORK!!Workers 16 years and over,468617
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",356205
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",76.0
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",42510
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",9.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),3400
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.7
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,14317
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,3.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,6331
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,45854
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,9.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),18.4
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,472581
Percent!!OCCUPATION!!Civilian employed population 16 years and over,472581
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",192238
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",40.7
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,77865
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,16.5
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,88455
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,18.7
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",50628
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",10.7
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",63395
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",13.4
Estimate!!INDUSTRY!!Civilian employed population 16 years and over,472581
Percent!!INDUSTRY!!Civilian employed population 16 years and over,472581
