Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,1723938
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,1723938
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,1010975
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,58.6
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,995436
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,57.7
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,947670
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,55.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,47766
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,15539
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,712963
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,41.4
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,995436
Percent!!EMPLOYMENT STATUS!!Civilian labor force,995436
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.8
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,873484
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,873484
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,474385
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,54.3
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,471266
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,54.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,450148
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,51.5
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,121486
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,121486
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,80160
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,66.0
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,299853
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,299853
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,212777
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,71.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,948156
Percent!!COMMUTING TO WORK!!Workers 16 years and over,948156
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",709537
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",74.8
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",95320
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",10.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),6599
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.7
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,16929
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,1.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,18553
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,2.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,101218
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,10.7
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),23.2
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,947670
Percent!!OCCUPATION!!Civilian employed population 16 years and over,947670
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",394182
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",41.6
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,183625
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,19.4
