Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,23857262
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,23857262
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,15735802
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,66.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,15612815
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,65.4
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,14926761
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,62.6
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,686054
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,122987
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.5
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,8121460
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,34.0
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,15612815
Percent!!EMPLOYMENT STATUS!!Civilian labor force,15612815
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.4
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,12033590
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,12033590
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,7238913
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,60.2
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,7216469
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,60.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,6880425
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,57.2
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,2197421
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,2197421
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,1437092
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,65.4
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,4954318
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,4954318
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,3489800
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,70.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,14801534
Percent!!COMMUTING TO WORK!!Workers 16 years and over,14801534
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",10605705
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",71.7
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",1566624
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",10.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),129718
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.9
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,211749
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,1.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,266257
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,2021481
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,13.7
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),27.2
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,14926761
Percent!!OCCUPATION!!Civilian employed population 16 years and over,14926761
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",6168674
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",41.3
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,2360713
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,15.8
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,2979789
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,20.0
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",1470482
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",9.9
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",1947103
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",13.0
Estimate!!INDUSTRY!!Civilian employed population 16 years and over,14926761
Percent!!INDUSTRY!!Civilian employed population 16 years and over,14926761
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",339671
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",2.3
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,1256316
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,8.4
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,1292264
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,8.7
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,334594
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,2.2
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,1616885
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,10.8
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",1016606
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",6.8
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Information,249810
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Information,1.7
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",1055683
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",7.1
