Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,577598
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,577598
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,385948
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,66.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,362965
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,62.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,345460
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,59.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,17505
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,3.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,22983
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,4.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,191650
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,33.2
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,362965
Percent!!EMPLOYMENT STATUS!!Civilian labor force,362965
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.8
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,273563
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,273563
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,171197
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,62.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,167816
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,61.3
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,160371
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,58.6
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,52163
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,52163
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,32088
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,61.5
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,112765
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,112765
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,77946
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,69.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,360378
Percent!!COMMUTING TO WORK!!Workers 16 years and over,360378
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",235894
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",65.5
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",41660
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",11.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),3043
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,26046
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,7.2
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,21288
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,5.9
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,32447
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,9.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),19.8
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,345460
Percent!!OCCUPATION!!Civilian employed population 16 years and over,345460
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",142374
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",41.2
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,57588
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,16.7
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,64165
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,18.6
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",37630
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",10.9
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",43703
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",12.7
Estimate!!INDUSTRY!!Civilian employed population 16 years and over,345460
Percent!!INDUSTRY!!Civilian employed population 16 years and over,345460
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",18392
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",5.3
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,25277
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,7.3
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,14639
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,4.2
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,7846
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,2.3
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,35568
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,10.3
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",27648
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",8.0
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Information,5288
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Information,1.5
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",10269
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",3.0
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",29860
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",8.6
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",87856
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",25.4
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",28349
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",8.2
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",15792
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",4.6
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,38676
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,11.2
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over,345460
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over,345460
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,241464
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,69.9
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,82061
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,23.8
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers,21070
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers,6.1
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers,865
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers,0.3
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households,276852
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households,276852
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000",11341
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000",4.1
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999",6928
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999",2.5
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999",15703
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999",5.7
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999",14947
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999",5.4
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999",29238
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999",10.6
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999",41984
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999",15.2
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999",36700
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999",13.3
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999",53772
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999",19.4
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999",28927
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999",10.4
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more",37312
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more",13.5
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),86631
