Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,8818867
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,8818867
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,5652842
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,64.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,5593945
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,63.4
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,5346554
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,60.6
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,247391
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,58897
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.7
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,3166025
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,35.9
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,5593945
Percent!!EMPLOYMENT STATUS!!Civilian labor force,5593945
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.4
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,4570414
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,4570414
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,2724546
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,59.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,2714901
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,59.4
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,2596629
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,56.8
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,718421
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,718421
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,505798
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,70.4
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1656416
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1656416
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,1218728
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,73.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,5288857
Percent!!COMMUTING TO WORK!!Workers 16 years and over,5288857
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",3744311
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",70.8
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",500434
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",9.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),60347
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),1.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,73357
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,1.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,106040
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,2.0
