Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,1180683
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,1180683
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,733298
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,62.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,731851
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,62.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,708660
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,60.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,23191
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,1447
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,447385
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,37.9
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,731851
Percent!!EMPLOYMENT STATUS!!Civilian labor force,731851
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,3.2
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,605316
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,605316
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,352789
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,58.3
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,352606
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,58.3
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,340589
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,56.3
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,69895
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,69895
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,48922
