Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,3635137
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,3635137
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,2153263
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,59.2
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,2135043
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,58.7
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,2030949
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,55.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,104094
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,18220
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.5
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,1481874
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,40.8
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,2135043
Percent!!EMPLOYMENT STATUS!!Civilian labor force,2135043
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.9
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,1884285
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,1884285
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,1051897
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,55.8
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,1048907
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,55.7
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,998099
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,53.0
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,316265
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,316265
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,223617
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,70.7
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,671796
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,671796
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,496613
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,73.9
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,2012816
Percent!!COMMUTING TO WORK!!Workers 16 years and over,2012816
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",1583143
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",78.7
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",173548
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),15815
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,37670
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,1.9
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,40172
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,2.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,162468
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,8.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),25.7
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,2030949
Percent!!OCCUPATION!!Civilian employed population 16 years and over,2030949
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",789245
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",38.9
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,364798
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,18.0
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,408852
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,20.1
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",208954
