Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,2987218
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,2987218
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,1983295
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,66.4
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,1974868
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,66.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,1884125
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,63.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,90743
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,3.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,8427
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.3
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,1003923
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,33.6
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,1974868
Percent!!EMPLOYMENT STATUS!!Civilian labor force,1974868
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,1534471
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,1534471
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,963310
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,62.8
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,962451
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,62.7
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,919020
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,59.9
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,211169
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,211169
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,159304
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,75.4
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,484299
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,484299
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,378941
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,78.2
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,1848443
Percent!!COMMUTING TO WORK!!Workers 16 years and over,1848443
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",1291295
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",69.9
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",153872
