Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,5747865
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,5747865
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,3603424
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,62.7
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,3584501
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,62.4
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,3442420
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,59.9
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,142081
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.5
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,18923
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.3
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,2144441
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,37.3
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,3584501
Percent!!EMPLOYMENT STATUS!!Civilian labor force,3584501
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,2964263
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,2964263
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,1718161
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,58.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,1714760
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,57.8
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,1642929
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,55.4
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,469951
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,469951
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,301993
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,64.3
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,982475
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,982475
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,694776
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,70.7
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,3403140
Percent!!COMMUTING TO WORK!!Workers 16 years and over,3403140
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",2578014
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",75.8
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",282092
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.3
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),16692
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,49242
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,1.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,40851
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.2
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,436249
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,12.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),26.3
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
