Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,4115279
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,4115279
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,2410315
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,58.6
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,2394000
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,58.2
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,2297941
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,55.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,96059
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.3
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,16315
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.4
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,1704964
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,41.4
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,2394000
Percent!!EMPLOYMENT STATUS!!Civilian labor force,2394000
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,2145250
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,2145250
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,1164403
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,54.3
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,1161912
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,54.2
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,1116213
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,52.0
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,334310
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,334310
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,221459
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,66.2
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,717245
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,717245
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,512018
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,71.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,2270651
Percent!!COMMUTING TO WORK!!Workers 16 years and over,2270651
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",1816996
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",80.0
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",188904
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.3
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),6507
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),0.3
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,29813
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,1.3
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,29363
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.3
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,199068
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,8.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),25.5
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,2297941
Percent!!OCCUPATION!!Civilian employed population 16 years and over,2297941
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",911198
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",39.7
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,342022
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,14.9
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,444186
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,19.3
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",213219
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",9.3
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",387316
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",16.9
Estimate!!INDUSTRY!!Civilian employed population 16 years and over,2297941
Percent!!INDUSTRY!!Civilian employed population 16 years and over,2297941
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",27552
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",1.2
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,157105
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,6.8
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,335908
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,14.6
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,48812
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,2.1
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,253773
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,11.0
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",144652
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",6.3
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Information,28134
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Information,1.2
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",123364
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",5.4
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",236111
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",10.3
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",527241
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",22.9
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",178983
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",7.8
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",111073
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",4.8
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,125233
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,5.4
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over,2297941
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over,2297941
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,1781344
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,77.5
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,384983
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,16.8
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers,126695
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers,5.5
Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers,4919
Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers,0.2
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households,2051545
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households,2051545
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000",130957
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000",6.4
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999",99280
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999",4.8
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999",185019
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999",9.0
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999",181691
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999",8.9
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999",234897
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999",11.4
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999",354038
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999",17.3
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999",270411
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999",13.2
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999",320624
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999",15.6
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999",137002
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999",6.7
"Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more",137626
"Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more",6.7
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),62212
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),-888888888
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars),85530
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars),-888888888
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings,1510041
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings,73.6
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),88203
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),-888888888
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security,722613
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security,35.2
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars),22780
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars),-888888888
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income,535667
Percent!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income,26.1
Estimate!!INCOME AND BENEFITS (IN 2023 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars),28024
