Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,7066427
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,7066427
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,4611949
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,65.3
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,4482631
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,63.4
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,4318000
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,61.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,164631
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.3
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,129318
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,1.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,2454478
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,34.7
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,4482631
Percent!!EMPLOYMENT STATUS!!Civilian labor force,4482631
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,3.7
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,3607923
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,3607923
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,2200847
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,61.0
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,2176235
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,60.3
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,2094108
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,58.0
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,543426
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,543426
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,379275
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,69.8
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1231232
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1231232
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,933777
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,75.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,4377734
Percent!!COMMUTING TO WORK!!Workers 16 years and over,4377734
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",2996225
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",68.4
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",376479
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.6
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),109493
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),2.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,85514
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,2.0
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,78485
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,731538
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,16.7
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),27.5
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,4318000
Percent!!OCCUPATION!!Civilian employed population 16 years and over,4318000
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",2126365
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",49.2
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,661220
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,15.3
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,758226
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,17.6
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",316124
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",7.3
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",456065
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",10.6
Estimate!!INDUSTRY!!Civilian employed population 16 years and over,4318000
Percent!!INDUSTRY!!Civilian employed population 16 years and over,4318000
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",33103
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",0.8
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,282335
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,6.5
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,308522
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,7.1
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,60814
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,1.4
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,423440
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,9.8
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",227550
"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",5.3
Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Information,75298
Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Information,1.7
"Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",281437
