Label,Value
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,10658635
Percent!!EMPLOYMENT STATUS!!Population 16 years and over,10658635
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,6690945
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,62.8
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,6683272
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,62.7
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,6400011
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,60.0
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,283261
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,2.7
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,7673
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,0.1
Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,3967690
Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,37.2
Estimate!!EMPLOYMENT STATUS!!Civilian labor force,6683272
Percent!!EMPLOYMENT STATUS!!Civilian labor force,6683272
Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,-888888888
Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,4.2
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,5450273
Percent!!EMPLOYMENT STATUS!!Females 16 years and over,5450273
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,3195660
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,58.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,3193984
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,58.6
Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,3066619
Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,56.3
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,771711
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,771711
Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,552561
Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,71.6
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1710900
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,1710900
Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,1306844
Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,76.4
Estimate!!COMMUTING TO WORK!!Workers 16 years and over,6289250
Percent!!COMMUTING TO WORK!!Workers 16 years and over,6289250
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",4307536
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",68.5
"Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",518086
"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",8.2
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),240039
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),3.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,219025
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,3.5
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,115955
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,1.8
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,888609
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,14.1
Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),26.5
Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),-888888888
Estimate!!OCCUPATION!!Civilian employed population 16 years and over,6400011
Percent!!OCCUPATION!!Civilian employed population 16 years and over,6400011
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",2774903
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",43.4
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,1040410
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,16.3
Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,1178118
Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,18.4
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",498310
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",7.8
"Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",908270
"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",14.2
Estimate!!INDUSTRY!!Civilian employed population 16 years and over,6400011
